GLOBAL ID,REPORTING YEAR,FACILITY PLACE ID,SITE NAME,SITE TYPE,LEAD AGENCY,FAC PRODUCE REC WATER,SOLELY REC TREAT,FACILITY TYPE,SUBMIT DATE,LATITUDE,LONGITUDE
NPD100051533,2022,225055,Fort Bragg City WWTP,* NPDES,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,1/27/2023,39.4387,-123.81478
NPD100051485,2019,225526,Fairfield-Suisun Sewer District Subregional WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,6/30/2020,38.22733,-122.08366
NPD100051485,2020,225526,Fairfield-Suisun Sewer District Subregional WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/12/2021,38.22733,-122.08366
NPD100051485,2021,225526,Fairfield-Suisun Sewer District Subregional WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/27/2022,38.22733,-122.08366
NPD100051485,2022,225526,Fairfield-Suisun Sewer District Subregional WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/17/2023,38.22733,-122.08366
NPD100051597,2019,227568,Goleta SD WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,9/23/2020,34.4222,-119.83365
NPD100051597,2020,227568,Goleta SD WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,4/28/2021,34.4222,-119.83365
NPD100051597,2021,227568,Goleta SD WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,4/11/2022,34.4222,-119.83365
NPD100051597,2022,227568,Goleta SD WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,4/4/2023,34.4222,-119.83365
NPD100051580,2019,227818,Grass Valley City WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,6/19/2020,39.20571,-121.06859
NPD100051580,2020,227818,Grass Valley City WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,2/11/2021,39.20571,-121.06859
NPD100051580,2021,227818,Grass Valley City WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/18/2022,39.20571,-121.06859
NPD100051580,2022,227818,Grass Valley City WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,1/27/2023,39.20571,-121.06859
NPD100051552,2021,228018,Grizzly Ranch CSD,* NPDES,CENTRAL VALLEY RWQCB (REGION 5R),Y,N,WWTP RW,2/15/2022,39.804167,-120.491389
NPD100051552,2020,228018,Grizzly Ranch CSD,* NPDES,CENTRAL VALLEY RWQCB (REGION 5R),Y,N,WWTP RW,1/4/2021,39.804167,-120.491389
NPD100051552,2019,228018,Grizzly Ranch CSD,* NPDES,CENTRAL VALLEY RWQCB (REGION 5R),Y,N,WWTP RW,11/20/2020,39.804167,-120.491389
NPD100051552,2022,228018,Grizzly Ranch CSD,* NPDES,CENTRAL VALLEY RWQCB (REGION 5R),Y,N,WWTP RW,2/6/2023,39.804167,-120.491389
NPD100051537,2019,229559,Hammonton Gold Village WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,1/6/2021,39.19865,-121.31385
NPD100051537,2020,229559,Hammonton Gold Village WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,5/17/2021,39.19865,-121.31385
NPD100051537,2021,229559,Hammonton Gold Village WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/29/2022,39.19865,-121.31385
NPD100051537,2022,229559,Hammonton Gold Village WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/24/2023,39.19865,-121.31385
NPD100051540,2019,229595,Hangtown Creek WRF,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,4/22/2020,38.732707,-120.848229
NPD100051540,2020,229595,Hangtown Creek WRF,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,4/14/2021,38.732707,-120.848229
NPD100051540,2021,229595,Hangtown Creek WRF,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/28/2022,38.732707,-120.848229
NPD100051540,2022,229595,Hangtown Creek WRF,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/5/2023,38.732707,-120.848229
NPD100051474,2019,229922,Healdsburg City WWTP,* NPDES,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,4/28/2020,38.58393,-122.86181
NPD100051474,2020,229922,Healdsburg City WWTP,* NPDES,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,4/15/2021,38.58393,-122.86181
NPD100051474,2021,229922,Healdsburg City WWTP,* NPDES,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,2/15/2022,38.58393,-122.86181
NPD100051474,2022,229922,Healdsburg City WWTP,* NPDES,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,2/22/2023,38.58393,-122.86181
NPD100051598,2019,230132,Heritage Ranch WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/24/2020,35.722487,-120.88405
NPD100051598,2020,230132,Heritage Ranch WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,3/5/2021,35.722487,-120.88405
NPD100051598,2021,230132,Heritage Ranch WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,1/18/2022,35.722487,-120.88405
NPD100051598,2022,230132,Heritage Ranch WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/3/2023,35.722487,-120.88405
NPD100051622,2019,230588,Holtville City WWTP,* NPDES,COLORADO RIVER BASIN RWQCB (REGION 7),N,NaN,WWTP,3/25/2020,32.82572,-115.42993
NPD100051622,2020,230588,Holtville City WWTP,* NPDES,COLORADO RIVER BASIN RWQCB (REGION 7),N,NaN,WWTP,1/13/2021,32.82572,-115.42993
NPD100051622,2021,230588,Holtville City WWTP,* NPDES,COLORADO RIVER BASIN RWQCB (REGION 7),N,NaN,WWTP,1/31/2022,32.82572,-115.42993
NPD100051622,2022,230588,Holtville City WWTP,* NPDES,COLORADO RIVER BASIN RWQCB (REGION 7),N,NaN,WWTP,1/12/2023,32.82572,-115.42993
NPD100051493,2019,232297,Imperial City WWTP,* NPDES,COLORADO RIVER BASIN RWQCB (REGION 7),N,NaN,WWTP,3/27/2020,32.853917,-115.56275
NPD100051493,2021,232297,Imperial City WWTP,* NPDES,COLORADO RIVER BASIN RWQCB (REGION 7),N,NaN,WWTP,3/15/2022,32.853917,-115.56275
NPD100051493,2020,232297,Imperial City WWTP,* NPDES,COLORADO RIVER BASIN RWQCB (REGION 7),N,NaN,WWTP,3/2/2021,32.853917,-115.56275
NPD100051493,2022,232297,Imperial City WWTP,* NPDES,COLORADO RIVER BASIN RWQCB (REGION 7),N,NaN,WWTP,3/22/2023,32.853917,-115.56275
NPD100051633,2019,236236,Lake of the Pines WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/15/2020,39.03414,-121.08119
NPD100051633,2020,236236,Lake of the Pines WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/29/2021,39.03414,-121.08119
NPD100051633,2021,236236,Lake of the Pines WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,2/24/2022,39.03414,-121.08119
NPD100051633,2022,236236,Lake of the Pines WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/28/2023,39.03414,-121.08119
NPD100051590,2019,236292,Lake Wildwood WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/15/2020,39.231055,-121.21842
NPD100051590,2020,236292,Lake Wildwood WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/29/2021,39.231055,-121.21842
NPD100051590,2021,236292,Lake Wildwood WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,2/24/2022,39.231055,-121.21842
NPD100051590,2022,236292,Lake Wildwood WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/28/2023,39.231055,-121.21842
NPD100051623,2019,236598,Las Gallinas WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/9/2020,38.021242,-122.52459
NPD100051623,2020,236598,Las Gallinas WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/28/2021,38.021242,-122.52459
NPD100051623,2021,236598,Las Gallinas WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/22/2022,38.021242,-122.52459
NPD100051623,2022,236598,Las Gallinas WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/3/2023,38.021242,-122.52459
NPD100051617,2019,237060,Linda Cnty Water District WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/20/2020,39.10139,-121.58399
NPD100051617,2020,237060,Linda Cnty Water District WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,1/4/2021,39.10139,-121.58399
NPD100051617,2021,237060,Linda Cnty Water District WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,1/31/2022,39.10139,-121.58399
NPD100051617,2022,237060,Linda Cnty Water District WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,1/3/2023,39.10139,-121.58399
NPD100051599,2019,237295,Loleta WWTF,* NPDES,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,6/2/2020,40.6383,-124.22553
NPD100051599,2020,237295,Loleta WWTF,* NPDES,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,3/29/2021,40.6383,-124.22553
NPD100051599,2021,237295,Loleta WWTF,* NPDES,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,4/25/2022,40.6383,-124.22553
NPD100051599,2022,237295,Loleta WWTF,* NPDES,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,4/5/2023,40.6383,-124.22553
NPD100051494,2019,237315,Lompoc City Regional Wastewater Reclamation Plant,* NPDES,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,8/5/2020,34.66213,-120.483039
NPD100051494,2020,237315,Lompoc City Regional Wastewater Reclamation Plant,* NPDES,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,4/22/2021,34.66213,-120.483039
NPD100051494,2021,237315,Lompoc City Regional Wastewater Reclamation Plant,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,2/8/2022,34.66213,-120.483039
NPD100051494,2022,237315,Lompoc City Regional Wastewater Reclamation Plant,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/10/2023,34.66213,-120.483039
NPD100051532,2019,239497,Marin CSD 5 - Tiburon WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,5/18/2020,37.87264,-122.45084
NPD100051532,2020,239497,Marin CSD 5 - Tiburon WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,2/11/2021,37.87264,-122.45084
NPD100051532,2021,239497,Marin CSD 5 - Tiburon WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,4/28/2022,37.87264,-122.45084
NPD100051532,2022,239497,Marin CSD 5 - Tiburon WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,4/20/2023,37.87264,-122.45084
NPD100051595,2019,239498,Marin CSD 5 Paradise Cove WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,5/18/2020,37.89707,-122.46239
NPD100051595,2020,239498,Marin CSD 5 Paradise Cove WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,2/11/2021,37.89707,-122.46239
NPD100051595,2021,239498,Marin CSD 5 Paradise Cove WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,4/28/2022,37.89707,-122.46239
NPD100051595,2022,239498,Marin CSD 5 Paradise Cove WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,4/20/2023,37.89707,-122.46239
NPD100051511,2019,240093,McKinleyville WWTP,* NPDES,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,4/20/2020,40.94175,-124.12324
NPD100051511,2020,240093,McKinleyville WWTP,* NPDES,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,3/19/2021,40.94175,-124.12324
NPD100051511,2021,240093,McKinleyville WWTP,* NPDES,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,2/28/2022,40.94175,-124.12324
NPD100051511,2022,240093,McKinleyville WWTP,* NPDES,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,2/17/2023,40.94175,-124.12324
NPD100051645,2019,240307,Mendocino City CSD,* NPDES,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,9/3/2020,39.305282,-123.806256
NPD100051645,2020,240307,Mendocino City CSD,* NPDES,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,2/2/2021,39.305282,-123.806256
NPD100051645,2021,240307,Mendocino City CSD,* NPDES,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,4/20/2022,39.305282,-123.806256
NPD100051645,2022,240307,Mendocino City CSD,* NPDES,NORTH COAST RWQCB (REGION 1),Y,N,WWTP RW,1/25/2023,39.305282,-123.806256
NPD100051509,2021,240318,Mendocino County WWD#2-Anchor Bay,* NPDES,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,2/10/2022,38.80352,-123.57286
NPD100051509,2020,240318,Mendocino County WWD#2-Anchor Bay,* NPDES,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,3/11/2021,38.80352,-123.57286
NPD100051509,2019,240318,Mendocino County WWD#2-Anchor Bay,* NPDES,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,11/4/2020,38.80352,-123.57286
NPD100051509,2022,240318,Mendocino County WWD#2-Anchor Bay,* NPDES,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,5/8/2023,38.80352,-123.57286
NPD100051508,2019,240791,Millbrae WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,7/1/2020,37.60371,-122.37894
NPD100051508,2021,240791,Millbrae WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,3/14/2022,37.60371,-122.37894
NPD100051508,2020,240791,Millbrae WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,4/26/2021,37.60371,-122.37894
NPD100051508,2022,240791,Millbrae WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,3/8/2023,37.60371,-122.37894
NPD100051510,2019,241146,City of Modesto WQCF,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,6/30/2020,37.613764,-121.011772
NPD100051510,2021,241146,City of Modesto WQCF,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,6/21/2022,37.613764,-121.011772
NPD100051510,2020,241146,City of Modesto WQCF,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,3/25/2021,37.613764,-121.011772
NPD100051510,2022,241146,City of Modesto WQCF,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,3/1/2023,37.613764,-121.011772
NPD100051564,2019,241288,Montecito SD WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,3/18/2021,34.42011,-119.65189
NPD100051564,2020,241288,Montecito SD WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,3/22/2021,34.42011,-119.65189
NPD100051564,2021,241288,Montecito SD WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,1/14/2022,34.42011,-119.65189
NPD100051564,2022,241288,Montecito SD WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,1/20/2023,34.42011,-119.65189
NPD100051541,2019,241479,Morro Bay/Cayucos WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,7/14/2020,35.379281,-120.860776
NPD100051541,2021,241479,Morro Bay/Cayucos WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,1/31/2022,35.379281,-120.860776
NPD100051541,2020,241479,Morro Bay/Cayucos WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,2/16/2021,35.379281,-120.860776
NPD100051541,2022,241479,Morro Bay/Cayucos WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,3/16/2023,35.379281,-120.860776
NPD100051504,2019,241740,Monterey One Water Regional WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,6/29/2020,36.705579,-121.770115
NPD100051504,2020,241740,Monterey One Water Regional WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/30/2021,36.705579,-121.770115
NPD100051504,2021,241740,Monterey One Water Regional WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/28/2022,36.705579,-121.770115
NPD100051504,2022,241740,Monterey One Water Regional WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/27/2023,36.705579,-121.770115
NPD100051530,2019,241800,Mount Shasta WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5R),Y,N,WWTP RW,7/6/2020,41.278084,-122.302111
NPD100051530,2021,241800,Mount Shasta WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5R),Y,N,WWTP RW,1/12/2022,41.278084,-122.302111
NPD100051530,2020,241800,Mount Shasta WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5R),Y,N,WWTP RW,2/23/2021,41.278084,-122.302111
NPD100051530,2022,241800,Mount Shasta WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5R),Y,N,WWTP RW,1/30/2023,41.278084,-122.302111
NPD100051531,2019,241815,Mt. View Sanitary District WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,4/28/2020,38.01907,-122.09828
NPD100051531,2020,241815,Mt. View Sanitary District WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,4/30/2021,38.01907,-122.09828
NPD100051531,2021,241815,Mt. View Sanitary District WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,3/31/2022,38.01907,-122.09828
NPD100051531,2022,241815,Mt. View Sanitary District WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),N,NaN,WWTP,4/26/2023,38.01907,-122.09828
NPD100051634,2019,244141,Nevada City WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/17/2020,39.25975,-121.03075
NPD100051634,2020,244141,Nevada City WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,10/27/2021,39.25975,-121.03075
NPD100051634,2021,244141,Nevada City WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),Y,N,WWTP RW,4/29/2022,39.25975,-121.03075
NPD100051634,2022,244141,Nevada City WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/5/2023,39.25975,-121.03075
NPD100051565,2019,244566,North San Mateo County Sanitation District WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,8/12/2020,37.70279,-122.48501
NPD100051565,2021,244566,North San Mateo County Sanitation District WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/26/2022,37.70279,-122.48501
NPD100051565,2020,244566,North San Mateo County Sanitation District WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/29/2021,37.70279,-122.48501
NPD100051565,2022,244566,North San Mateo County Sanitation District WWTP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/4/2023,37.70279,-122.48501
NPD100051589,2019,245949,Olivehurst WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,6/19/2020,39.06506,-121.55068
NPD100051589,2020,245949,Olivehurst WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,5/17/2021,39.06506,-121.55068
NPD100051589,2021,245949,Olivehurst WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,4/29/2022,39.06506,-121.55068
NPD100051589,2022,245949,Olivehurst WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5S),N,NaN,WWTP,3/22/2023,39.06506,-121.55068
NPD100051518,2019,246217,Oro Loma/Castro Valley SD WPCP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/24/2020,37.669626,-122.157253
NPD100051518,2020,246217,Oro Loma/Castro Valley SD WPCP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/8/2021,37.669626,-122.157253
NPD100051518,2021,246217,Oro Loma/Castro Valley SD WPCP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/15/2022,37.669626,-122.157253
NPD100051518,2022,246217,Oro Loma/Castro Valley SD WPCP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/20/2023,37.669626,-122.157253
NPD100051498,2019,246251,Sewerage Commission Oroville Region WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5R),N,NaN,WWTP,3/20/2020,39.453056,-121.636944
NPD100051498,2020,246251,Sewerage Commission Oroville Region WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5R),N,NaN,WWTP,1/13/2021,39.453056,-121.636944
NPD100051498,2021,246251,Sewerage Commission Oroville Region WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5R),N,NaN,WWTP,2/8/2022,39.453056,-121.636944
NPD100051498,2022,246251,Sewerage Commission Oroville Region WWTP,* NPDES,CENTRAL VALLEY RWQCB (REGION 5R),N,NaN,WWTP,1/24/2023,39.453056,-121.636944
NPD100051520,2019,246616,Ojai Valley WWTP,* NPDES,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,4/29/2020,34.347134,-119.296844
NPD100051520,2020,246616,Ojai Valley WWTP,* NPDES,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,2/11/2021,34.347134,-119.296844
NPD100051520,2021,246616,Ojai Valley WWTP,* NPDES,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,1/28/2022,34.347134,-119.296844
NPD100051520,2022,246616,Ojai Valley WWTP,* NPDES,LOS ANGELES RWQCB (REGION 4),N,NaN,WWTP,3/7/2023,34.347134,-119.296844
NPD100051503,2020,247457,Palo Alto Regional WQCP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/20/2021,37.451426,-122.10817
NPD100051503,2019,247457,Palo Alto Regional WQCP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/21/2020,37.451426,-122.10817
NPD100051503,2021,247457,Palo Alto Regional WQCP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,5/9/2022,37.451426,-122.10817
NPD100051503,2022,247457,Palo Alto Regional WQCP,* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,7/7/2023,37.451426,-122.10817
NPD100051576,2019,247750,Paso Robles WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,4/24/2020,35.648315,-120.687496
NPD100051576,2020,247750,Paso Robles WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,4/6/2021,35.648315,-120.687496
NPD100051576,2021,247750,Paso Robles WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),Y,N,WWTP RW,1/12/2022,35.648315,-120.687496
NPD100051576,2022,247750,Paso Robles WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,1/25/2023,35.648315,-120.687496
NPD100051585,2019,248087,Petaluma Ellis Creek Water Recycling Facility (NPDES Permit),* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/13/2020,38.233544,-122.621527
NPD100051585,2020,248087,Petaluma Ellis Creek Water Recycling Facility (NPDES Permit),* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/27/2021,38.233544,-122.621527
NPD100051585,2021,248087,Petaluma Ellis Creek Water Recycling Facility (NPDES Permit),* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,4/25/2022,38.233544,-122.621527
NPD100051585,2022,248087,Petaluma Ellis Creek Water Recycling Facility (NPDES Permit),* NPDES,SAN FRANCISCO BAY RWQCB (REGION 2),Y,N,WWTP RW,7/10/2023,38.233544,-122.621527
NPD100051481,2019,248519,Pismo Beach WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/8/2020,35.140816,-120.634202
NPD100051481,2020,248519,Pismo Beach WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,2/11/2021,35.140816,-120.634202
NPD100051481,2021,248519,Pismo Beach WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,4/13/2022,35.140816,-120.634202
NPD100051481,2022,248519,Pismo Beach WWTP,* NPDES,CENTRAL COAST RWQCB (REGION 3),N,NaN,WWTP,2/3/2023,35.140816,-120.634202
WDR100036865,2019,213791,Cedar Grove WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,9/4/2020,36.4907,-118.82555
WDR100036865,2020,213791,Cedar Grove WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/27/2021,36.4907,-118.82555
WDR100036865,2021,213791,Cedar Grove WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/14/2022,36.4907,-118.82555
WDR100036865,2022,213791,Cedar Grove WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/14/2023,36.4907,-118.82555
WDR100036917,2019,227781,Grant Grove WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,9/4/2020,36.71733,-118.96523
WDR100036917,2020,227781,Grant Grove WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/27/2021,36.71733,-118.96523
WDR100036917,2021,227781,Grant Grove WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/14/2022,36.71733,-118.96523
WDR100036917,2022,227781,Grant Grove WWTF,* WDR Site,CENTRAL VALLEY RWQCB (REGION 5F),N,NaN,WWTP,4/14/2023,36.71733,-118.96523
NPD100051631,2019,248632,Sonoma West Holdings Plant #2 Facility,* NPDES,NORTH COAST RWQCB (REGION 1),N,NaN,WWTP,4/30/2020,38.425038,-122.848111
