CWNS_ID,DUMMY_ID,FACILITY_NAME,PERMIT_NUMBER,TOTAL_RES_POPULATION_2022,FACILITY_TYPE,CURRENT_DESIGN_FLOW,COUNTY_NAME,STATE_CODE,LATITUDE,LONGITUDE,CITY
8000116001,8000116001t1,Boxelder Sanitation District (Treatment Plant),['CO0020478'],15750.0,Treatment Plant,3.0,Larimer,CO,40.55711,-105.00158,Fort Collins
8000116001,8000116001t0,Boxelder Sanitation District (Collection: Separate Sewers),['CO0020478'],15750.0,Collection: Separate Sewers,3.0,Larimer,CO,40.55711,-105.00158,Fort Collins
8000500057,8000500057t1,UTE PASS / CHIPETA / CASCADE (Treatment Plant),,100.0,Treatment Plant,0.01,,CO,38.92086886,-104.9941135,Cascade
8000500057,8000500057t0,UTE PASS / CHIPETA / CASCADE (Collection: Separate Sewers),,100.0,Collection: Separate Sewers,0.01,,CO,38.92086886,-104.9941135,Cascade
4000301001,4000301001t1,Benson WWTF (Treatment Plant),['P100829'],4170.0,Treatment Plant,1.2,,AZ,31.9697,-110.2792,Benson
4000301001,4000301001t0,Benson WWTF (Collection: Separate Sewers),['P100829'],4170.0,Collection: Separate Sewers,1.2,,AZ,31.9697,-110.2792,Benson
4002800001,4002800001,Tucson Stormwater,['AZS000001'],,Phase I MS4,,Pima,AZ,32.2231,-110.9748,Tucson
40000081001,40000081001t0,SHADY POINT PWA WWT (Collection: Separate Sewers),['OKG580051'],894.0,Collection: Separate Sewers,0.076,,OK,35.12039,-94.652089,Shady Point
40000081001,40000081001t1,SHADY POINT PWA WWT (Treatment Plant),['OKG580051'],894.0,Treatment Plant,0.076,,OK,35.12039,-94.652089,Shady Point
4002117003,4002117003,Florence Stormwater,['AZ2002002'],,Phase II MS4,,,AZ,33.034104,-111.383772,Hiwasse
31010167001,31010167001t1,Stanton Co Nonpoints (Ground Water - Unknown Source),,,Ground Water - Unknown Source,,,NE,41.946213,-97.213898,
31010167001,31010167001t0,Stanton Co Nonpoints (Storage Tanks),,,Storage Tanks,,,NE,41.946213,-97.213898,
18000004104,18000004104,City of Kokomo,['INR040104'],,Phase II MS4,,Howard,IN,40.482993,-86.130066,Athol
27000062001,27000062001,LAKE ELMO CS,,11335.0,Collection: Separate Sewers,,Washington,MN,44.9956,-92.8792,Lake Elmo
27000279001,27000279001,SCANDIA WWTP,['MN0054119'],836.54,Onsite Wastewater Treatment System,,Washington,MN,45.219848,-92.879963,New Haven
27000332001,27000332001t1,NORWOOD WWTP (Treatment Plant),['MN0024392'],4727.0,Treatment Plant,0.908,,MN,44.7679,-93.9198,Norwood Young America
27000332001,27000332001t0,NORWOOD WWTP (Collection: Separate Sewers),['MN0024392'],4727.0,Collection: Separate Sewers,0.908,,MN,44.7679,-93.9198,Norwood Young America
27007412001,27007412001t0,ELLENDALE WWTP (Collection: Separate Sewers),"['MN0041564', 'MNG580014']",676.0,Collection: Separate Sewers,0.1,,MN,43.8813,-93.2976,Ellendale
27007412001,27007412001t1,ELLENDALE WWTP (Treatment Plant),"['MN0041564', 'MNG580014']",676.0,Treatment Plant,0.1,,MN,43.8813,-93.2976,Ellendale
38000213001,38000213001t0,HILLSBORO WASTEWATER (Collection: Separate Sewers),['NDG121903'],1851.0,Collection: Separate Sewers,0.32,Traill,ND,47.41953,-97.04755,Hillsboro
38000213001,38000213001t1,HILLSBORO WASTEWATER (Treatment Plant),['NDG121903'],1851.0,Treatment Plant,0.32,Traill,ND,47.41953,-97.04755,Hillsboro
37000501001,37000501001t0,WEST JEFFERSON WWTP (Collection: Separate Sewers),['NC0020451'],1765.0,Collection: Separate Sewers,0.5,Ashe,NC,36.409569,-81.490105,West Jefferson
37000501001,37000501001t1,WEST JEFFERSON WWTP (Treatment Plant),['NC0020451'],1765.0,Treatment Plant,0.5,Ashe,NC,36.409569,-81.490105,West Jefferson
37001104002,37001104002,WEAVERVILLE COLL. SYS.,,4025.0,Collection: Separate Sewers,,,NC,35.700915,-82.560561,Weaverville
37007202001,37007202001,WINFALL COLL. SYS.,,821.0,Collection: Separate Sewers,,,NC,36.218103,-76.468105,Hertford
37007409001,37007409001,FOUNTAIN COLL. SYS.,['WQ0006912'],312.0,Collection: Separate Sewers,,Pitt,NC,35.674311,-77.637978,Fountain
30000045001,30000045001t0,BEARCREEK (Collection: Separate Sewers),,79.0,Collection: Separate Sewers,0.01,,MT,45.1597,-109.1582,Bearcreek
30000045001,30000045001t1,BEARCREEK (Treatment Plant),,79.0,Treatment Plant,0.01,,MT,45.1597,-109.1582,Bearcreek
30000113001,30000113001t1,PHILIPSBURG WWTP (Treatment Plant),['MT0031500'],1064.0,Treatment Plant,0.11,Granite,MT,46.3481,-113.3194,Philipsburg
30000113001,30000113001t0,PHILIPSBURG WWTP (Collection: Separate Sewers),['MT0031500'],1064.0,Collection: Separate Sewers,0.11,Granite,MT,46.3481,-113.3194,Philipsburg
41000029001,41000029001t1,MT ANGEL STP (Treatment Plant),['OR0028762'],3520.0,Treatment Plant,0.61,Marion,OR,45.0735,-122.8087,Mount Angel
41000029001,41000029001t0,MT ANGEL STP (Collection: Separate Sewers),['OR0028762'],3520.0,Collection: Separate Sewers,0.61,Marion,OR,45.0735,-122.8087,Mount Angel
41000110001,41000110001t1,CHILOQUIN STP (Treatment Plant),['OR0020320'],879.0,Treatment Plant,0.2,Klamath,OR,42.54,-121.74,Chiloquin
41000110001,41000110001t0,CHILOQUIN STP (Collection: Separate Sewers),['OR0020320'],879.0,Collection: Separate Sewers,0.2,Klamath,OR,42.54,-121.74,Chiloquin
30000218001,30000218001t1,JACKSON (Treatment Plant),,47.0,Treatment Plant,0.005,,MT,45.368,-113.4089,Jackson
30000218001,30000218001t0,JACKSON (Collection: Separate Sewers),,47.0,Collection: Separate Sewers,0.005,,MT,45.368,-113.4089,Jackson
41000022004,41000022004,CORNELIUS C S,,12635.0,Collection: Separate Sewers,,Washington,OR,45.519336,-123.041382,Cornelius
41000053001,41000053001t1,CORVALLIS STP (Treatment Plant),['OR0026361'],59730.0,Treatment Plant,9.7,Linn,OR,44.5742,-123.2533,Corvallis
41000053001,41000053001t0,CORVALLIS STP (Collection: Combined Sewers),['OR0026361'],59730.0,Collection: Combined Sewers,9.7,Linn,OR,44.5742,-123.2533,Corvallis
41000228001,41000228001t1,PAISLEY STP (Treatment Plant),['998357   '],276.0,Treatment Plant,0.05,,OR,42.6939,-120.545,Paisley
41000228001,41000228001t0,PAISLEY STP (Collection: Separate Sewers),['998357   '],276.0,Collection: Separate Sewers,0.05,,OR,42.6939,-120.545,Paisley
47000690002,47000690002t1,Huntingdon Barnett St. Lagoon (Treatment Plant),['TN0026174'],3827.0,Treatment Plant,0.3,,TN,35.9975,-88.4132,Huntingdon
47000690002,47000690002t0,Huntingdon Barnett St. Lagoon (Collection: Separate Sewers),['TN0026174'],3827.0,Collection: Separate Sewers,0.3,,TN,35.9975,-88.4132,Huntingdon
47000957001,47000957001,MINOR HILL Collection System,,447.07,Onsite Wastewater Treatment System,,,TN,35.052,-87.1596,Teague
47001505001,47001505001t0,Waynesboro WWTP (Collection: Separate Sewers),['TN0021695'],2428.0,Collection: Separate Sewers,0.7,,TN,35.3264,-87.7631,Waynesboro
47001505001,47001505001t1,Waynesboro WWTP (Treatment Plant),['TN0021695'],2428.0,Treatment Plant,0.7,,TN,35.3264,-87.7631,Waynesboro
22003062001,22003062001t0,HAYNESVILLE STP (Collection: Separate Sewers),['LA0034614'],3991.0,Collection: Separate Sewers,0.5,,LA,32.9807,-93.1335,Haynesville
22003062001,22003062001t1,HAYNESVILLE STP (Treatment Plant),['LA0034614'],3991.0,Treatment Plant,0.5,,LA,32.9807,-93.1335,Haynesville
22003068001,22003068001t1,FERRIDAY SOUTHWEST  WWTP (Treatment Plant),['LA0020630'],4207.0,Treatment Plant,0.6,Concordia,LA,31.6152,-91.5671,Ferriday
22003068001,22003068001t0,FERRIDAY SOUTHWEST  WWTP (Collection: Separate Sewers),['LA0020630'],4207.0,Collection: Separate Sewers,0.6,Concordia,LA,31.6152,-91.5671,Ferriday
22003108001,22003108001t0,DRY PRONG WWTP (Collection: Separate Sewers),['LA0064963'],436.0,Collection: Separate Sewers,0.04,Grant,LA,31.571,-92.5224,Dry Prong
22003108001,22003108001,DRY PRONG WWTP,['LA0064963'],436.0,Collection: Pump Stations,0.04,Grant,LA,31.571,-92.5224,Dry Prong
22003108001,22003108001t1,DRY PRONG WWTP (Treatment Plant),['LA0064963'],436.0,Treatment Plant,0.04,Grant,LA,31.571,-92.5224,Dry Prong
22003124002,22003124002t1,GROSSE TETE STP (Treatment Plant),['LAG560105'],554.0,Treatment Plant,0.05,Iberville,LA,30.4085,-91.4476,Grosse Tete
22003124002,22003124002t0,GROSSE TETE STP (Collection: Separate Sewers),['LAG560105'],554.0,Collection: Separate Sewers,0.05,Iberville,LA,30.4085,-91.4476,Grosse Tete
40000032001,40000032001t1,COMANCHE PWA WWT (Treatment Plant),['OK0031763'],1640.0,Treatment Plant,0.15,,OK,34.3638,-97.9584,Comanche
40000032001,40000032001t0,COMANCHE PWA WWT (Collection: Separate Sewers),['OK0031763'],1640.0,Collection: Separate Sewers,0.15,,OK,34.3638,-97.9584,Comanche
40000198001,40000198001t0,DEPEW WWT (Collection: Separate Sewers),['OK0021890'],594.0,Collection: Separate Sewers,0.05,,OK,35.8051,-96.4981,Depew
40000198001,40000198001t1,DEPEW WWT (Treatment Plant),['OK0021890'],594.0,Treatment Plant,0.05,,OK,35.8051,-96.4981,Depew
40000784001,40000784001t1,MARLOW EAST WWT (Treatment Plant),,1936.0,Treatment Plant,0.2,,OK,34.6253,-97.9206,Marlow
40000784001,40000784001t0,MARLOW EAST WWT (Collection: Separate Sewers),,1936.0,Collection: Separate Sewers,0.2,,OK,34.6253,-97.9206,Marlow
40000784002,40000784002t1,MARLOW SOUTHWEST WWT (Treatment Plant),,1452.0,Treatment Plant,0.15,Stephens,OK,34.6147,-97.9855,Marlow
40000784002,40000784002t0,MARLOW SOUTHWEST WWT (Collection: Separate Sewers),,1452.0,Collection: Separate Sewers,0.15,Stephens,OK,34.6147,-97.9855,Marlow
6001027001,6001027001t1,Willits WWTF (Treatment Plant),"['R1-01-071', 'CA0023060']",8100.0,Treatment Plant,7.0,,CA,39.418094,-123.34651,Willits
6001027001,6001027001t0,Willits WWTF (Collection: Separate Sewers),"['R1-01-071', 'CA0023060']",8100.0,Collection: Separate Sewers,7.0,,CA,39.418094,-123.34651,Willits
6001042001,6001042001t0,Yreka WWTF (Collection: Separate Sewers),['CAL010509'],6990.0,Collection: Separate Sewers,1.0,,CA,41.747174,-122.628493,Yreka
6001042001,6001042001t1,Yreka WWTF (Treatment Plant),['CAL010509'],6990.0,Treatment Plant,1.0,,CA,41.747174,-122.628493,Yreka
6005107001,6005107001t0,CERES WWTP (Collection: Interceptor Sewers),,68642.0,Collection: Interceptor Sewers,3.73,Stanislaus,CA,37.577631,-120.97438,Ceres
6005107001,6005107001t1,CERES WWTP (Treatment Plant),,68642.0,Treatment Plant,3.73,Stanislaus,CA,37.577631,-120.97438,Ceres
6005282001,6005282001t0,CLEARLAKE OAKS WWTF (Collection: Separate Sewers),"['R5-2014-0707', 'CAL010533']",2116.0,Collection: Separate Sewers,0.5,,CA,39.014857,-122.655133,Clearlake Oaks
6005282001,6005282001t1,CLEARLAKE OAKS WWTF (Treatment Plant),"['R5-2014-0707', 'CAL010533']",2116.0,Treatment Plant,0.5,,CA,39.014857,-122.655133,Clearlake Oaks
6005607001,6005607001t1,POPLAR WWTF (Treatment Plant),['ORDER NO. 98-214'],2381.0,Treatment Plant,0.34,,CA,36.178,-119.3685,Porterville
6005607001,6005607001t0,POPLAR WWTF (Collection: Separate Sewers),['ORDER NO. 98-214'],2381.0,Collection: Separate Sewers,0.34,,CA,36.178,-119.3685,Porterville
37008612001,37008612001,Yadkin Valley Sewer Authority WWTP,['NC0020567'],10844.0,Collection: Pump Stations,1.8,Surry,NC,36.2449,-80.8502,Elkin
37008612001,37008612001t2,Yadkin Valley Sewer Authority WWTP (Water Reuse),['NC0020567'],10844.0,Water Reuse,1.8,Surry,NC,36.2449,-80.8502,Elkin
37008612001,37008612001t0,Yadkin Valley Sewer Authority WWTP (Collection: Separate Sewers),['NC0020567'],10844.0,Collection: Separate Sewers,1.8,Surry,NC,36.2449,-80.8502,Elkin
37008612001,37008612001t1,Yadkin Valley Sewer Authority WWTP (Treatment Plant),['NC0020567'],10844.0,Treatment Plant,1.8,Surry,NC,36.2449,-80.8502,Elkin
48003008902,48003008902,Temple,['TXR040037'],,Phase II MS4,,,TX,31.0790133,-97.283446,Moses Lake
4002103002,4002103002,Casa Grande Stormwater,['AZG2002-0'],,Phase II MS4,,,AZ,32.884344,-111.746578,Forrest City
18004862002,18004862002t2,Warsaw WWTP (Treatment Plant),['IN0060917'],20053.0,Treatment Plant,6.0,Kosciusko,IN,41.264,-85.8645,Warsaw
18004862002,18004862002t0,Warsaw WWTP (Collection: Separate Sewers),['IN0060917'],20053.0,Collection: Separate Sewers,6.0,Kosciusko,IN,41.264,-85.8645,Warsaw
18004862002,18004862002t1,Warsaw WWTP (Collection: Combined Sewers),['IN0060917'],20053.0,Collection: Combined Sewers,6.0,Kosciusko,IN,41.264,-85.8645,Warsaw
37009507002,37009507002t0,BEECH MOUNTAIN/POND CREEK WWTP (Collection: Separate Sewers),['NC0069761'],3498.0,Collection: Separate Sewers,0.4,Watauga,NC,36.214106,-81.876867,Banner Elk
37009507002,37009507002t1,BEECH MOUNTAIN/POND CREEK WWTP (Treatment Plant),['NC0069761'],3498.0,Treatment Plant,0.4,Watauga,NC,36.214106,-81.876867,Banner Elk
20000517001,20000517001,HV CO SD #1 WWTP (ROYER WEST),,251.0,Collection: Separate Sewers,,,KS,38.051335,-97.365303,Newton
39002969029,39002969029,Geauga Co Burton Township Sewers,,1022.0,Collection: Separate Sewers,,,OH,41.468889,-81.147778,Burton
48071103001,48071103001t0,Greatwood WWTP (Collection: Separate Sewers),['TX0101915'],8681.0,Collection: Separate Sewers,1.35,,TX,29.547222,-95.687777,Sugar Land
48071103001,48071103001t1,Greatwood WWTP (Treatment Plant),['TX0101915'],8681.0,Treatment Plant,1.35,,TX,29.547222,-95.687777,Sugar Land
48022012001,48022012001t0,Ransom Canyon WWTP (Collection: Separate Sewers),['TX0075809'],1669.0,Collection: Separate Sewers,0.41,,TX,33.52425,-101.678194,Ransom Canyon
48022012001,48022012001t1,Ransom Canyon WWTP (Treatment Plant),['TX0075809'],1669.0,Treatment Plant,0.41,,TX,33.52425,-101.678194,Ransom Canyon
22009079033,22009079033t1,Fairway East (Treatment Plant),['LAG540607'],210.0,Treatment Plant,0.03,,LA,31.3806,-92.3972,Alexandria
22009079033,22009079033t0,Fairway East (Collection: Separate Sewers),['LAG540607'],210.0,Collection: Separate Sewers,0.03,,LA,31.3806,-92.3972,Alexandria
55000000009,55000000009,Ladysmith - SW,,,Unregulated Community Stormwater,,,WI,45.46591,-91.057434,Ladysmith
16000051001,16000051001t0,Riverside Sewage Treatment Plant (Collection: Separate Sewers),['ID0024503'],2117.0,Collection: Separate Sewers,0.88,Clearwater,ID,46.5031,-116.3373,Orofino
16000051001,16000051001t1,Riverside Sewage Treatment Plant (Treatment Plant),['ID0024503'],2117.0,Treatment Plant,0.88,Clearwater,ID,46.5031,-116.3373,Orofino
39001199018,39001199018t1,Butler Co Wade Mill WRF (Treatment Plant),['OH0123145'],679.0,Treatment Plant,0.5,,OH,39.3111,-84.6525,Ross
39001199018,39001199018t0,Butler Co Wade Mill WRF (Collection: Separate Sewers),['OH0123145'],679.0,Collection: Separate Sewers,0.5,,OH,39.3111,-84.6525,Ross
31000070001,31000070001,ANSELMO WWTP,,203.0,Treatment Plant,0.01,,NE,41.6069,-99.8386,Anselmo
31000070001,31000070001,ANSELMO WWTP,,203.0,Collection: Pump Stations,0.01,,NE,41.6069,-99.8386,Anselmo
31002221001,31002221001t0,OHIOWA WWTP (Collection: Separate Sewers),,106.0,Collection: Separate Sewers,0.011,Fillmore,NE,40.4184,-97.4501,Ohiowa
31002221001,31002221001t1,OHIOWA WWTP (Treatment Plant),,106.0,Treatment Plant,0.011,Fillmore,NE,40.4184,-97.4501,Ohiowa
34050202101,34050202101,Alpine Borough - SLF,,,Sanitary Landfills,,,NJ,40.94881,-73.929068,
34072009102,34072009102,Linden City - SLF,['NJ0028231'],,Sanitary Landfills,,Union,NJ,40.62704349,-74.25499899,
41000062003,41000062003,MILLERSBURG C S,['ORL028801'],1469.0,Collection: Separate Sewers,,Linn,OR,44.632014,-123.123779,Albany
6005511004,6005511004t1,Yosemite West WWTF (Treatment Plant),['NO. 99-004'],284.0,Treatment Plant,0.083,,CA,37.4623,-119.9462,Mariposa
6005511004,6005511004t0,Yosemite West WWTF (Collection: Separate Sewers),['NO. 99-004'],284.0,Collection: Separate Sewers,0.083,,CA,37.4623,-119.9462,Mariposa
36003052002,36003052002,Monroe (T) Sewers,,3264.0,Collection: Separate Sewers,,,NY,41.31941569,-74.1851081,Monroe
36005112001,36005112001,Kingsbury (T) Sewers,,1039.0,Collection: Separate Sewers,,,NY,43.352894,-73.556213,Hudson Falls
12000700002,12000700002,Baker County OSDS Rehab,,11557.08,Onsite Wastewater Treatment System,,Baker,FL,30.296425,-82.275925,
9000560001,9000560001,GRANBY SEWERS,,1509.0,Collection: Separate Sewers,,,CT,41.98316672,-72.82791225,Granby
9000641002,9000641002t1,WINDSOR POQUONOCK STP (Treatment Plant),['CT0100994'],34556.0,Treatment Plant,5.0,Hartford,CT,41.891,-72.6699,Windsor
9000641002,9000641002t0,WINDSOR POQUONOCK STP (Collection: Separate Sewers),['CT0100994'],34556.0,Collection: Separate Sewers,5.0,Hartford,CT,41.891,-72.6699,Windsor
9001070001,9001070001,ORANGE SEWER SYS,,14246.0,Collection: Pump Stations,,New Haven,CT,41.264709624,-73.01085192,Orange
9001070001,9001070001,ORANGE SEWER SYS,,14246.0,Collection: Separate Sewers,,New Haven,CT,41.264709624,-73.01085192,Orange
9001330001,9001330001t0,SPRAGUE WPCF (Collection: Separate Sewers),['CT0100978'],2950.0,Collection: Separate Sewers,0.4,New London,CT,41.6147,-72.0717,Baltic
9001330001,9001330001t1,SPRAGUE WPCF (Treatment Plant),['CT0100978'],2950.0,Treatment Plant,0.4,New London,CT,41.6147,-72.0717,Baltic
9001370001,9001370001t1,STONINGTON-MYSTIC WPCF (Treatment Plant),['CT0100544'],5341.0,Treatment Plant,0.8,,CT,41.3498,-71.9642,Mystic
9001370001,9001370001t0,STONINGTON-MYSTIC WPCF (Collection: Separate Sewers),['CT0100544'],5341.0,Collection: Separate Sewers,0.8,,CT,41.3498,-71.9642,Mystic
34001145001,34001145001,Boonton Township CS,,4220.0,Collection: Separate Sewers,,,NJ,40.91266014,-74.42725705,Boonton
34001263001,34001263001,Leonia Boro CS,,7234.0,Collection: Separate Sewers,,,NJ,40.86173767,-73.98840953,Leonia
34004130001,34004130001,Cape May Point CS,,193.0,Collection: Separate Sewers,,,NJ,38.93305174,-74.96077573,Cape May Point
34009501001,34009501001,Hamburg Borough - CS,,2384.0,Collection: Pump Stations,,Sussex,NJ,41.15413756,-74.57704008,Hamburg
34009501001,34009501001,Hamburg Borough - CS,,2384.0,Collection: Separate Sewers,,Sussex,NJ,41.15413756,-74.57704008,Hamburg
12000132001,12000132001t2,DUNNELLON WWTF (Water Reuse),['FLA126594'],1928.0,Water Reuse,0.335,Marion,FL,29.0463,-82.4447,Dunnellon
12000132001,12000132001t0,DUNNELLON WWTF (Collection: Separate Sewers),['FLA126594'],1928.0,Collection: Separate Sewers,0.335,Marion,FL,29.0463,-82.4447,Dunnellon
12000132001,12000132001t1,DUNNELLON WWTF (Treatment Plant),['FLA126594'],1928.0,Treatment Plant,0.335,Marion,FL,29.0463,-82.4447,Dunnellon
12000133002,12000133002t0,OCALA WRF #2 (Collection: Separate Sewers),['FLA010680'],54364.0,Collection: Separate Sewers,6.5,Marion,FL,29.162392,-82.077098,Ocala
12000133002,12000133002t1,OCALA WRF #2 (Treatment Plant),['FLA010680'],54364.0,Treatment Plant,6.5,Marion,FL,29.162392,-82.077098,Ocala
12000133002,12000133002t2,OCALA WRF #2 (Water Reuse),['FLA010680'],54364.0,Water Reuse,6.5,Marion,FL,29.162392,-82.077098,Ocala
12000197001,12000197001t1,LYNN HAVEN AWTF (Collection: Interceptor Sewers),['FL0169978'],16910.0,Collection: Interceptor Sewers,2.5,Bay,FL,30.2456,-85.6487,Lynn Haven
12000197001,12000197001t0,LYNN HAVEN AWTF (Collection: Separate Sewers),['FL0169978'],16910.0,Collection: Separate Sewers,2.5,Bay,FL,30.2456,-85.6487,Lynn Haven
12000197001,12000197001t2,LYNN HAVEN AWTF (Treatment Plant),['FL0169978'],16910.0,Treatment Plant,2.5,Bay,FL,30.2456,-85.6487,Lynn Haven
12000197001,12000197001t3,LYNN HAVEN AWTF (Water Reuse),['FL0169978'],16910.0,Water Reuse,2.5,Bay,FL,30.2456,-85.6487,Lynn Haven
39000062001,39000062001,Washington Co Oxbow Area,,452.0,Collection: Separate Sewers,,,OH,39.473783,-81.242287,Newport
39000128001,39000128001,Milford Center Sewer System,,812.0,Collection: Separate Sewers,,,OH,40.178611,-83.435833,Milford Center
39000176001,39000176001,Mahoning Co Metro Sewer District (Youngstown),,35763.0,Collection: Separate Sewers,,,OH,41.1,-80.65,Youngstown
9000360001,9000360001t0,"DEEP RIVER, TOWN OF (Collection: Separate Sewers)",['CT0101745'],4663.0,Collection: Separate Sewers,0.22,,CT,41.3995,-72.4352,Deep River
9000360001,9000360001t1,"DEEP RIVER, TOWN OF (Treatment Plant)",['CT0101745'],4663.0,Treatment Plant,0.22,,CT,41.3995,-72.4352,Deep River
40000317001,40000317001t1,BALKO WWT (Treatment Plant),,158.0,Treatment Plant,0.02,,OK,36.6161,-100.7293,Balko
40000317001,40000317001t0,BALKO WWT (Collection: Separate Sewers),,158.0,Collection: Separate Sewers,0.02,,OK,36.6161,-100.7293,Balko
40000320001,40000320001t0,BEAVER CO. #2 (GATE) WWT (Collection: Separate Sewers),,118.0,Collection: Separate Sewers,0.01,,OK,36.8533,-100.0552,Gate
40000320001,40000320001t1,BEAVER CO. #2 (GATE) WWT (Treatment Plant),,118.0,Treatment Plant,0.01,,OK,36.8533,-100.0552,Gate
40000341001,40000341001t1,CADDO WWT (Treatment Plant),,995.0,Treatment Plant,0.128,Bryan,OK,34.1162,-96.264,Caddo
40000341001,40000341001t0,CADDO WWT (Collection: Separate Sewers),,995.0,Collection: Separate Sewers,0.128,Bryan,OK,34.1162,-96.264,Caddo
40000361001,40000361001t1,HINTON WWT (Treatment Plant),,2292.0,Treatment Plant,0.25,Caddo,OK,35.4714,-98.3553,Hinton
40000361001,40000361001t0,HINTON WWT (Collection: Separate Sewers),,2292.0,Collection: Separate Sewers,0.25,Caddo,OK,35.4714,-98.3553,Hinton
40000432001,40000432001t1,SEILING WWT (Treatment Plant),,922.0,Treatment Plant,0.12,,OK,36.163,-98.8969,Seiling
40000432001,40000432001t0,SEILING WWT (Collection: Separate Sewers),,922.0,Collection: Separate Sewers,0.12,,OK,36.163,-98.8969,Seiling
40000665001,40000665001t0,MORRISON NORTH WWT (Collection: Separate Sewers),,335.0,Collection: Separate Sewers,0.049,,OK,36.3008,-97.0049,Morrison
40000665001,40000665001t1,MORRISON NORTH WWT (Treatment Plant),,335.0,Treatment Plant,0.049,,OK,36.3008,-97.0049,Morrison
40000790001,40000790001t0,HARDESTY WWT (Collection: Separate Sewers),,223.0,Collection: Separate Sewers,0.05,,OK,36.617052,-101.175675,Hardesty
40000790001,40000790001t1,HARDESTY WWT (Treatment Plant),,223.0,Treatment Plant,0.05,,OK,36.617052,-101.175675,Hardesty
6001049001,6001049001t0,ANCHOR BAY WWTF (Collection: Separate Sewers),['CA0024040'],95.0,Collection: Separate Sewers,0.01,,CA,38.8034,-123.5785,Gualala
6001049001,6001049001t1,ANCHOR BAY WWTF (Treatment Plant),['CA0024040'],95.0,Treatment Plant,0.01,,CA,38.8034,-123.5785,Gualala
6002092001,6002092001t0,BOLINAS WWTF (Collection: Separate Sewers),,615.0,Collection: Separate Sewers,0.065,Marin,CA,37.9228,-122.7217,Bolinas
6002092001,6002092001t1,BOLINAS WWTF (Treatment Plant),,615.0,Treatment Plant,0.065,Marin,CA,37.9228,-122.7217,Bolinas
6004009005,6004009005t2,LACSD (Los Coyotes WRP) (Water Reuse),['CA0054011'],523851.0,Water Reuse,37.5,Los Angeles,CA,33.8799,-118.1035,Cerritos
6004009005,6004009005t0,LACSD (Los Coyotes WRP) (Collection: Separate Sewers),['CA0054011'],523851.0,Collection: Separate Sewers,37.5,Los Angeles,CA,33.8799,-118.1035,Cerritos
6004009005,6004009005t1,LACSD (Los Coyotes WRP) (Treatment Plant),['CA0054011'],523851.0,Treatment Plant,37.5,Los Angeles,CA,33.8799,-118.1035,Cerritos
6005068001,6005068001t2,RIVERBANK WWTF (Water Reuse),['94-100'],22773.0,Water Reuse,7.9,Stanislaus,CA,37.749408,-120.942736,Riverbank
6005068001,6005068001t1,RIVERBANK WWTF (Treatment Plant),['94-100'],22773.0,Treatment Plant,7.9,Stanislaus,CA,37.749408,-120.942736,Riverbank
