CITY,COUNTY_NAME,CURRENT_DESIGN_FLOW,CWNS_ID,FACILITY_NAME,FACILITY_TYPE,LATITUDE,LONGITUDE,PERMIT_NUMBER,POP_PERCENT_INCREASE,STATE_CODE,TOTAL_RES_POPULATION_2022,TOTAL_RES_POPULATION_2042
Irrigon,Umatilla,0.13,41000173001,IRRIGON STP,Treatment Plant,45.8955,-119.4897,101529,51.58,OR,1900.0,2880.0
Irrigon,Umatilla,0.13,41000173001,IRRIGON STP,Water Reuse,45.8955,-119.4897,101529,51.58,OR,1900.0,2880.0
John Day,Grant,0.23,41000177001,JOHN DAY STP,Collection: Separate Sewers,44.420044,-118.925629,101343   ,1.31,OR,2435.0,2467.0
John Day,Grant,0.23,41000177001,JOHN DAY STP,Treatment Plant,44.420044,-118.925629,101343   ,1.31,OR,2435.0,2467.0
John Day,Grant,0.23,41000177001,JOHN DAY STP,Water Reuse,44.420044,-118.925629,101343   ,1.31,OR,2435.0,2467.0
John Day,Grant,0.23,41000177001,JOHN DAY STP,Ocean Discharge,44.420044,-118.925629,101343   ,1.31,OR,2435.0,2467.0
John Day,Grant,0.23,41000177001,JOHN DAY STP,Water Reuse,44.420044,-118.925629,101343   ,1.31,OR,2435.0,2467.0
Joseph,Wallowa,0.18,41000179001,JOSEPH STP,Collection: Separate Sewers,45.3572,-117.2286,OR0020605,1.77,OR,1756.0,1787.0
Joseph,Wallowa,0.18,41000179001,JOSEPH STP,Treatment Plant,45.3572,-117.2286,OR0020605,1.77,OR,1756.0,1787.0
Joseph,Wallowa,0.18,41000179001,JOSEPH STP,Ocean Discharge,45.3572,-117.2286,OR0020605,1.77,OR,1756.0,1787.0
Joseph,Wallowa,0.18,41000179001,JOSEPH STP,Water Reuse,45.3572,-117.2286,OR0020605,1.77,OR,1756.0,1787.0
Salem,,,41000181001,LAKE LABISH  C S,Collection: Separate Sewers,44.879206,-123.134766,,0.0,OR,376.0,376.0
Lafayette,,0.88,41000182001,LAFAYETTE STP,Collection: Separate Sewers,45.2432,-123.1122,OR0022551,0.0,OR,4338.0,4338.0
Lafayette,,0.88,41000182001,LAFAYETTE STP,Treatment Plant,45.2432,-123.1122,OR0022551,0.0,OR,4338.0,4338.0
Lafayette,,0.88,41000182001,LAFAYETTE STP,Ocean Discharge,45.2432,-123.1122,OR0022551,0.0,OR,4338.0,4338.0
Lafayette,,0.88,41000182001,LAFAYETTE STP,Water Reuse,45.2432,-123.1122,OR0022551,0.0,OR,4338.0,4338.0
Lakeside,Coos,0.5,41000183001,LAKESIDE STP,Collection: Separate Sewers,43.5714,-124.1812,OR0029998,30.97,OR,1747.0,2288.0
Lakeside,Coos,0.5,41000183001,LAKESIDE STP,Treatment Plant,43.5714,-124.1812,OR0029998,30.97,OR,1747.0,2288.0
Lakeside,Coos,0.5,41000183001,LAKESIDE STP,Ocean Discharge,43.5714,-124.1812,OR0029998,30.97,OR,1747.0,2288.0
Lakeside,Coos,0.5,41000183001,LAKESIDE STP,Water Reuse,43.5714,-124.1812,OR0029998,30.97,OR,1747.0,2288.0
La Pine,Deschutes,0.105,41000185001,La Pine Special Sewer District,Collection: Separate Sewers,43.66,-121.5,102069   ,28.73,OR,2005.0,2581.0
La Pine,Deschutes,0.105,41000185001,La Pine Special Sewer District,Treatment Plant,43.66,-121.5,102069   ,28.73,OR,2005.0,2581.0
La Pine,Deschutes,0.105,41000185001,La Pine Special Sewer District,Water Reuse,43.66,-121.5,102069   ,28.73,OR,2005.0,2581.0
Lincoln City,Lincoln,3.0,41000187001,LINCOLN CITY STP,Collection: Separate Sewers,44.9328,-124.0055,OR0020478,0.0,OR,14102.0,14102.0
Lincoln City,Lincoln,3.0,41000187001,LINCOLN CITY STP,Treatment Plant,44.9328,-124.0055,OR0020478,0.0,OR,14102.0,14102.0
Lincoln City,Lincoln,3.0,41000187001,LINCOLN CITY STP,Ocean Discharge,44.9328,-124.0055,OR0020478,0.0,OR,14102.0,14102.0
Lincoln City,,,41000187002,ROADS END C S,Collection: Separate Sewers,44.927852,-123.988953,,0.0,OR,276.0,276.0
Long Creek,,0.03,41000189001,LONG CREEK STP,Collection: Separate Sewers,44.7124,-119.1048,OR0034070,0.0,OR,196.0,196.0
Long Creek,,0.03,41000189001,LONG CREEK STP,Treatment Plant,44.7124,-119.1048,OR0034070,0.0,OR,196.0,196.0
Long Creek,,0.03,41000189001,LONG CREEK STP,Ocean Discharge,44.7124,-119.1048,OR0034070,0.0,OR,196.0,196.0
Lowell,,0.22,41000191001,LOWELL STP,Collection: Separate Sewers,43.9155,-122.7832,OR0020044,2.39,OR,1090.0,1116.0
Lowell,,0.22,41000191001,LOWELL STP,Treatment Plant,43.9155,-122.7832,OR0020044,2.39,OR,1090.0,1116.0
Lowell,,0.22,41000191001,LOWELL STP,Ocean Discharge,43.9155,-122.7832,OR0020044,2.39,OR,1090.0,1116.0
Warm Springs,,0.646,41000193901,Warm Springs WWTP,Collection: Separate Sewers,44.7609,-121.261,OR0032638,0.0,OR,3161.0,3161.0
Warm Springs,,0.646,41000193901,Warm Springs WWTP,Treatment Plant,44.7609,-121.261,OR0032638,0.0,OR,3161.0,3161.0
Warm Springs,,0.646,41000193901,Warm Springs WWTP,Ocean Discharge,44.7609,-121.261,OR0032638,0.0,OR,3161.0,3161.0
Madras,Jefferson,0.5,41000194001,MADRAS NWWTP,Collection: Separate Sewers,44.6336,-121.1283,,51.7,OR,6470.0,9815.0
Madras,Jefferson,0.5,41000194001,MADRAS NWWTP,Treatment Plant,44.6336,-121.1283,,51.7,OR,6470.0,9815.0
Madras,Jefferson,0.5,41000194001,MADRAS NWWTP,Water Reuse,44.6336,-121.1283,,51.7,OR,6470.0,9815.0
Maupin,Wasco,0.054,41000199001,MAUPIN STP,Collection: Separate Sewers,45.180239,-121.08165,OR0022608,2.53,OR,435.0,446.0
Maupin,Wasco,0.054,41000199001,MAUPIN STP,Treatment Plant,45.180239,-121.08165,OR0022608,2.53,OR,435.0,446.0
Maupin,Wasco,0.054,41000199001,MAUPIN STP,Ocean Discharge,45.180239,-121.08165,OR0022608,2.53,OR,435.0,446.0
Merrill,,0.125,41000204001,MERRILL STP,Collection: Separate Sewers,42.026342,-121.593933,OR0020486,24.73,OR,845.0,1054.0
Merrill,,0.125,41000204001,MERRILL STP,Treatment Plant,42.026342,-121.593933,OR0020486,24.73,OR,845.0,1054.0
Merrill,,0.125,41000204001,MERRILL STP,Ocean Discharge,42.026342,-121.593933,OR0020486,24.73,OR,845.0,1054.0
Merrill,,0.125,41000204001,MERRILL STP,Water Reuse,42.026342,-121.593933,OR0020486,24.73,OR,845.0,1054.0
Mill City,Marion,0.093,41000206001,MILL CITY SEWAGE SYSTEM,Collection: Separate Sewers,44.7542,-122.4769,101736   ,31.96,OR,1752.0,2312.0
Mill City,Marion,0.093,41000206001,MILL CITY SEWAGE SYSTEM,Treatment Plant,44.7542,-122.4769,101736   ,31.96,OR,1752.0,2312.0
Mill City,Marion,0.093,41000206001,MILL CITY SEWAGE SYSTEM,Ocean Discharge,44.7542,-122.4769,101736   ,31.96,OR,1752.0,2312.0
Mill City,Marion,0.093,41000206001,MILL CITY SEWAGE SYSTEM,Water Reuse,44.7542,-122.4769,101736   ,31.96,OR,1752.0,2312.0
Mitchell,,0.027,41000208001,MITCHELL STP,Collection: Separate Sewers,44.5811,-120.1711,,0.0,OR,298.0,298.0
Mitchell,,0.027,41000208001,MITCHELL STP,Treatment Plant,44.5811,-120.1711,,0.0,OR,298.0,298.0
Mitchell,,0.027,41000208001,MITCHELL STP,Water Reuse,44.5811,-120.1711,,0.0,OR,298.0,298.0
Monroe,Linn,0.18,41000210001,MONROE STP,Collection: Separate Sewers,44.315,-123.293,OR0029203,24.53,OR,640.0,797.0
Monroe,Linn,0.18,41000210001,MONROE STP,Treatment Plant,44.315,-123.293,OR0029203,24.53,OR,640.0,797.0
Monroe,Linn,0.18,41000210001,MONROE STP,Ocean Discharge,44.315,-123.293,OR0029203,24.53,OR,640.0,797.0
Monroe,Linn,0.18,41000210001,MONROE STP,Water Reuse,44.315,-123.293,OR0029203,24.53,OR,640.0,797.0
Corvallis,,0.86,41000211001,COBURG STP,Collection: Separate Sewers,44.138115,-123.063011,OR0044628,1.82,OR,1375.0,1400.0
Corvallis,,0.86,41000211001,COBURG STP,Treatment Plant,44.138115,-123.063011,OR0044628,1.82,OR,1375.0,1400.0
Corvallis,,0.86,41000211001,COBURG STP,Ocean Discharge,44.138115,-123.063011,OR0044628,1.82,OR,1375.0,1400.0
Mosier,Wasco,0.056,41000213001,MOSIER STP,Collection: Separate Sewers,45.66,-121.32,OR0028045,24.68,OR,470.0,586.0
Mosier,Wasco,0.056,41000213001,MOSIER STP,Treatment Plant,45.66,-121.32,OR0028045,24.68,OR,470.0,586.0
Mosier,Wasco,0.056,41000213001,MOSIER STP,Ocean Discharge,45.66,-121.32,OR0028045,24.68,OR,470.0,586.0
Mount Vernon,,0.1,41000214001,MOUNT VERNON STP,Collection: Separate Sewers,44.4123,-119.1145,OR0030694,0.0,OR,658.0,658.0
Mount Vernon,,0.1,41000214001,MOUNT VERNON STP,Treatment Plant,44.4123,-119.1145,OR0030694,0.0,OR,658.0,658.0
Mount Vernon,,0.1,41000214001,MOUNT VERNON STP,Ocean Discharge,44.4123,-119.1145,OR0030694,0.0,OR,658.0,658.0
Myrtle Creek,,0.96,41000215001,MYRTLE CREEK STP,Collection: Separate Sewers,43.0199,-123.2908,OR0028665,0.0,OR,8400.0,8400.0
Myrtle Creek,,0.96,41000215001,MYRTLE CREEK STP,Treatment Plant,43.0199,-123.2908,OR0028665,0.0,OR,8400.0,8400.0
Myrtle Creek,,0.96,41000215001,MYRTLE CREEK STP,Ocean Discharge,43.0199,-123.2908,OR0028665,0.0,OR,8400.0,8400.0
Myrtle Creek,,0.96,41000215001,MYRTLE CREEK STP,Water Reuse,43.0199,-123.2908,OR0028665,0.0,OR,8400.0,8400.0
Myrtle Point,,0.2,41000216001,MYRTLE POINT STP,Collection: Separate Sewers,43.0687,-124.1473,OR0020435,7.26,OR,2535.0,2719.0
Myrtle Point,,0.2,41000216001,MYRTLE POINT STP,Treatment Plant,43.0687,-124.1473,OR0020435,7.26,OR,2535.0,2719.0
Myrtle Point,,0.2,41000216001,MYRTLE POINT STP,Ocean Discharge,43.0687,-124.1473,OR0020435,7.26,OR,2535.0,2719.0
Gaston,,,41000216002,TRI CITY Water & Sanitary Authority,Collection: Separate Sewers,45.444695,-123.145752,,0.0,OR,597.0,597.0
Gaston,,,41000216002,TRI CITY Water & Sanitary Authority,Collection: Pump Stations,45.444695,-123.145752,,0.0,OR,597.0,597.0
Neskowin,,0.75,41000217001,NESKOWIN REGIONAL SANITARY AUTHORT,Collection: Separate Sewers,45.1015,-123.982,OR0026964,0.0,OR,564.0,564.0
Neskowin,,0.75,41000217001,NESKOWIN REGIONAL SANITARY AUTHORT,Treatment Plant,45.1015,-123.982,OR0026964,0.0,OR,564.0,564.0
Neskowin,,0.75,41000217001,NESKOWIN REGIONAL SANITARY AUTHORT,Ocean Discharge,45.1015,-123.982,OR0026964,0.0,OR,564.0,564.0
Oceanside,Tillamook,0.4,41000218001,NETARTS-OCEANSIDE SANITARY DISTRICT,Collection: Separate Sewers,45.456,-123.9665,OR0029882,0.0,OR,1281.0,1281.0
Oceanside,Tillamook,0.4,41000218001,NETARTS-OCEANSIDE SANITARY DISTRICT,Treatment Plant,45.456,-123.9665,OR0029882,0.0,OR,1281.0,1281.0
Oceanside,Tillamook,0.4,41000218001,NETARTS-OCEANSIDE SANITARY DISTRICT,Ocean Discharge,45.456,-123.9665,OR0029882,0.0,OR,1281.0,1281.0
Nehalem,,0.703,41000220001,NEHALEM BAY STP,Collection: Separate Sewers,45.7139,-123.8855,OR0023370,0.0,OR,3218.0,3218.0
Nehalem,,0.703,41000220001,NEHALEM BAY STP,Treatment Plant,45.7139,-123.8855,OR0023370,0.0,OR,3218.0,3218.0
Nehalem,,0.703,41000220001,NEHALEM BAY STP,Ocean Discharge,45.7139,-123.8855,OR0023370,0.0,OR,3218.0,3218.0
Nehalem,,0.703,41000220001,NEHALEM BAY STP,Water Reuse,45.7139,-123.8855,OR0023370,0.0,OR,3218.0,3218.0
Oakland,,0.11,41000224001,OAKLAND STP,Collection: Separate Sewers,43.4189,-123.3064,OR0020494,0.0,OR,1039.0,1039.0
Oakland,,0.11,41000224001,OAKLAND STP,Treatment Plant,43.4189,-123.3064,OR0020494,0.0,OR,1039.0,1039.0
Oakland,,0.11,41000224001,OAKLAND STP,Ocean Discharge,43.4189,-123.3064,OR0020494,0.0,OR,1039.0,1039.0
Oakland,,0.11,41000224001,OAKLAND STP,Water Reuse,43.4189,-123.3064,OR0020494,0.0,OR,1039.0,1039.0
Odell,,0.59,41000226001,ODELL STP,Collection: Separate Sewers,45.6427,-121.5411,OR0022471,0.0,OR,1827.0,1827.0
Odell,,0.59,41000226001,ODELL STP,Biosolids Handling Facility,45.6427,-121.5411,OR0022471,0.0,OR,1827.0,1827.0
Odell,,0.59,41000226001,ODELL STP,Treatment Plant,45.6427,-121.5411,OR0022471,0.0,OR,1827.0,1827.0
Odell,,0.59,41000226001,ODELL STP,Ocean Discharge,45.6427,-121.5411,OR0022471,0.0,OR,1827.0,1827.0
Pacific City,Tillamook,0.4,41000227001,PACIFIC CITY STP,Collection: Separate Sewers,45.2087,-123.9658,OR0030066,0.0,OR,1465.0,1465.0
Pacific City,Tillamook,0.4,41000227001,PACIFIC CITY STP,Treatment Plant,45.2087,-123.9658,OR0030066,0.0,OR,1465.0,1465.0
Pacific City,Tillamook,0.4,41000227001,PACIFIC CITY STP,Ocean Discharge,45.2087,-123.9658,OR0030066,0.0,OR,1465.0,1465.0
Paisley,,0.05,41000228001,PAISLEY STP,Collection: Separate Sewers,42.6939,-120.545,998357   ,0.0,OR,276.0,276.0
Paisley,,0.05,41000228001,PAISLEY STP,Treatment Plant,42.6939,-120.545,998357   ,0.0,OR,276.0,276.0
Paisley,,0.05,41000228001,PAISLEY STP,Ocean Discharge,42.6939,-120.545,998357   ,0.0,OR,276.0,276.0
Mount Hood Parkdale,,0.1,41000230001,PARKDALE STP,Collection: Separate Sewers,45.5236,-121.5994,OR0026018,0.0,OR,460.0,460.0
Mount Hood Parkdale,,0.1,41000230001,PARKDALE STP,Treatment Plant,45.5236,-121.5994,OR0026018,0.0,OR,460.0,460.0
Mount Hood Parkdale,,0.1,41000230001,PARKDALE STP,Ocean Discharge,45.5236,-121.5994,OR0026018,0.0,OR,460.0,460.0
Philomath,Benton,0.83,41000231001,PHILOMATH WWTP,Collection: Separate Sewers,44.5211,-123.3458,OR0032441,34.3,OR,5431.0,7294.0
Philomath,Benton,0.83,41000231001,PHILOMATH WWTP,Treatment Plant,44.5211,-123.3458,OR0032441,34.3,OR,5431.0,7294.0
Philomath,Benton,0.83,41000231001,PHILOMATH WWTP,Water Reuse,44.5211,-123.3458,OR0032441,34.3,OR,5431.0,7294.0
Philomath,Benton,0.83,41000231001,PHILOMATH WWTP,Ocean Discharge,44.5211,-123.3458,OR0032441,34.3,OR,5431.0,7294.0
Philomath,Benton,0.83,41000231001,PHILOMATH WWTP,Water Reuse,44.5211,-123.3458,OR0032441,34.3,OR,5431.0,7294.0
Monroe,,0.02,41000232011,Alpine County Service District,Collection: Separate Sewers,44.3292,-123.3543,OR0032387,0.0,OR,156.0,156.0
Monroe,,0.02,41000232011,Alpine County Service District,Treatment Plant,44.3292,-123.3543,OR0032387,0.0,OR,156.0,156.0
Monroe,,0.02,41000232011,Alpine County Service District,Ocean Discharge,44.3292,-123.3543,OR0032387,0.0,OR,156.0,156.0
Pilot Rock,,0.25,41000233001,PILOT ROCK STP,Collection: Separate Sewers,45.5036,-118.8369,101432   ,4.52,OR,1505.0,1573.0
Pilot Rock,,0.25,41000233001,PILOT ROCK STP,Treatment Plant,45.5036,-118.8369,101432   ,4.52,OR,1505.0,1573.0
Pilot Rock,,0.25,41000233001,PILOT ROCK STP,Ocean Discharge,45.5036,-118.8369,101432   ,4.52,OR,1505.0,1573.0
Port Orford,Curry,0.128,41000234001,PORT ORFORD STP,Collection: Separate Sewers,42.7482,-124.5037,OR0020516,9.57,OR,1150.0,1260.0
Port Orford,Curry,0.128,41000234001,PORT ORFORD STP,Treatment Plant,42.7482,-124.5037,OR0020516,9.57,OR,1150.0,1260.0
Port Orford,Curry,0.128,41000234001,PORT ORFORD STP,Ocean Discharge,42.7482,-124.5037,OR0020516,9.57,OR,1150.0,1260.0
Powers,Coos,0.07,41000235001,POWERS STP,Collection: Separate Sewers,42.8877,-124.07,OR0026930,5.43,OR,700.0,738.0
Powers,Coos,0.07,41000235001,POWERS STP,Treatment Plant,42.8877,-124.07,OR0026930,5.43,OR,700.0,738.0
Powers,Coos,0.07,41000235001,POWERS STP,Ocean Discharge,42.8877,-124.07,OR0026930,5.43,OR,700.0,738.0
Prineville,,1.1,41000238001,PRINEVILLE STP,Collection: Separate Sewers,44.3029,-120.8435,OR0023612,1.4,OR,10355.0,10500.0
Prineville,,1.1,41000238001,PRINEVILLE STP,Treatment Plant,44.3029,-120.8435,OR0023612,1.4,OR,10355.0,10500.0
Prineville,,1.1,41000238001,PRINEVILLE STP,Ocean Discharge,44.3029,-120.8435,OR0023612,1.4,OR,10355.0,10500.0
Prineville,,1.1,41000238001,PRINEVILLE STP,Water Reuse,44.3029,-120.8435,OR0023612,1.4,OR,10355.0,10500.0
Rainier,,0.5,41000239001,RAINIER STP,Collection: Separate Sewers,46.0912,-122.9428,73412    ; OR0020389,9.07,OR,1940.0,2116.0
Rainier,,0.5,41000239001,RAINIER STP,Treatment Plant,46.0912,-122.9428,73412    ; OR0020389,9.07,OR,1940.0,2116.0
Rainier,,0.5,41000239001,RAINIER STP,Ocean Discharge,46.0912,-122.9428,73412    ; OR0020389,9.07,OR,1940.0,2116.0
Redmond,,4.34,41000240001,REDMOND STP,Collection: Separate Sewers,44.265608,-121.169243,101500   ,0.37,OR,53800.0,54000.0
Redmond,,4.34,41000240001,REDMOND STP,Treatment Plant,44.265608,-121.169243,101500   ,0.37,OR,53800.0,54000.0
Reedsport,,1.02,41000242001,REEDSPORT STP,Collection: Separate Sewers,43.7058,-124.0968,OR0020826,0.0,OR,5255.0,5255.0
Reedsport,,1.02,41000242001,REEDSPORT STP,Treatment Plant,43.7058,-124.0968,OR0020826,0.0,OR,5255.0,5255.0
Reedsport,,1.02,41000242001,REEDSPORT STP,Ocean Discharge,43.7058,-124.0968,OR0020826,0.0,OR,5255.0,5255.0
Riddle,,0.25,41000244001,RIDDLE STP,Collection: Separate Sewers,42.9519,-123.3566,OR0020630,0.0,OR,973.0,973.0
Riddle,,0.25,41000244001,RIDDLE STP,Treatment Plant,42.9519,-123.3566,OR0020630,0.0,OR,973.0,973.0
Riddle,,0.25,41000244001,RIDDLE STP,Ocean Discharge,42.9519,-123.3566,OR0020630,0.0,OR,973.0,973.0
Rockaway Beach,,0.5,41000245001,ROCKAWAY BEACH STP,Collection: Separate Sewers,45.6097,-123.9413,OR0023302,7.91,OR,1390.0,1500.0
Rockaway Beach,,0.5,41000245001,ROCKAWAY BEACH STP,Treatment Plant,45.6097,-123.9413,OR0023302,7.91,OR,1390.0,1500.0
Rockaway Beach,,0.5,41000245001,ROCKAWAY BEACH STP,Ocean Discharge,45.6097,-123.9413,OR0023302,7.91,OR,1390.0,1500.0
Rogue River,,0.43,41000246001,ROGUE RIVER STP,Collection: Separate Sewers,42.4313,-123.1863,OR0023043,0.0,OR,2102.0,2102.0
Rogue River,,0.43,41000246001,ROGUE RIVER STP,Treatment Plant,42.4313,-123.1863,OR0023043,0.0,OR,2102.0,2102.0
Rogue River,,0.43,41000246001,ROGUE RIVER STP,Ocean Discharge,42.4313,-123.1863,OR0023043,0.0,OR,2102.0,2102.0
Rufus,,0.05,41000247001,RUFUS STP,Collection: Separate Sewers,45.695,-120.7347,100558   ,0.0,OR,298.0,298.0
Rufus,,0.05,41000247001,RUFUS STP,Treatment Plant,45.695,-120.7347,100558   ,0.0,OR,298.0,298.0
Rufus,,0.05,41000247001,RUFUS STP,Ocean Discharge,45.695,-120.7347,100558   ,0.0,OR,298.0,298.0
Gleneden Beach,Lincoln,0.2,41000248001,SALISHAN STP,Collection: Separate Sewers,44.87,-124.03,OR0027201,0.0,OR,554.0,554.0
Gleneden Beach,Lincoln,0.2,41000248001,SALISHAN STP,Treatment Plant,44.87,-124.03,OR0027201,0.0,OR,554.0,554.0
Gleneden Beach,Lincoln,0.2,41000248001,SALISHAN STP,Ocean Discharge,44.87,-124.03,OR0027201,0.0,OR,554.0,554.0
Scappoose,Columbia,0.65,41000249001,SCAPPOOSE STP,Collection: Separate Sewers,45.7537,-122.8605,OR0022420,37.46,OR,7610.0,10461.0
Scappoose,Columbia,0.65,41000249001,SCAPPOOSE STP,Treatment Plant,45.7537,-122.8605,OR0022420,37.46,OR,7610.0,10461.0
Scappoose,Columbia,0.65,41000249001,SCAPPOOSE STP,Ocean Discharge,45.7537,-122.8605,OR0022420,37.46,OR,7610.0,10461.0
Scio,Linn,0.091,41000250001,SCIO STP,Collection: Separate Sewers,44.6991,-122.8464,OR0029301,16.6,OR,940.0,1096.0
Scio,Linn,0.091,41000250001,SCIO STP,Treatment Plant,44.6991,-122.8464,OR0029301,16.6,OR,940.0,1096.0
Scio,Linn,0.091,41000250001,SCIO STP,Ocean Discharge,44.6991,-122.8464,OR0029301,16.6,OR,940.0,1096.0
Seaside,,2.25,41000252001,SEASIDE STP,Collection: Separate Sewers,46.0065,-123.9205,OR0020401,0.0,OR,6875.0,6875.0
Seaside,,2.25,41000252001,SEASIDE STP,Treatment Plant,46.0065,-123.9205,OR0020401,0.0,OR,6875.0,6875.0
Seaside,,2.25,41000252001,SEASIDE STP,Biosolids Handling Facility,46.0065,-123.9205,OR0020401,0.0,OR,6875.0,6875.0
Seaside,,2.25,41000252001,SEASIDE STP,Ocean Discharge,46.0065,-123.9205,OR0020401,0.0,OR,6875.0,6875.0
Shady Cove,Jackson,0.694,41000254001,SHADY COVE STP,Collection: Separate Sewers,42.6005,-122.8348,OR0030660,0.0,OR,3051.0,3051.0
Shady Cove,Jackson,0.694,41000254001,SHADY COVE STP,Treatment Plant,42.6005,-122.8348,OR0030660,0.0,OR,3051.0,3051.0
Shady Cove,Jackson,0.694,41000254001,SHADY COVE STP,Ocean Discharge,42.6005,-122.8348,OR0030660,0.0,OR,3051.0,3051.0
Maupin,,0.012,41000254002,WAMIC WATER AND SEWER AUTHORITY,Collection: Separate Sewers,45.228,-121.268,102304   ,0.0,OR,111.0,111.0
Maupin,,0.012,41000254002,WAMIC WATER AND SEWER AUTHORITY,Treatment Plant,45.228,-121.268,102304   ,0.0,OR,111.0,111.0
Maupin,,0.012,41000254002,WAMIC WATER AND SEWER AUTHORITY,Ocean Discharge,45.228,-121.268,102304   ,0.0,OR,111.0,111.0
Sheridan,Yamhill,0.422,41000256001,SHERIDAN STP,Collection: Separate Sewers,45.1003,-123.396,OR0020648,0.0,OR,6168.0,6168.0
Sheridan,Yamhill,0.422,41000256001,SHERIDAN STP,Treatment Plant,45.1003,-123.396,OR0020648,0.0,OR,6168.0,6168.0
Sheridan,Yamhill,0.422,41000256001,SHERIDAN STP,Ocean Discharge,45.1003,-123.396,OR0020648,0.0,OR,6168.0,6168.0
Sheridan,Yamhill,0.422,41000256001,SHERIDAN STP,Water Reuse,45.1003,-123.396,OR0020648,0.0,OR,6168.0,6168.0
Warrenton,,0.05,41000257001,Shoreline Santiary District STP,Collection: Separate Sewers,46.0963,-123.9144,OR0028550,0.0,OR,387.0,387.0
Warrenton,,0.05,41000257001,Shoreline Santiary District STP,Treatment Plant,46.0963,-123.9144,OR0028550,0.0,OR,387.0,387.0
Warrenton,,0.05,41000257001,Shoreline Santiary District STP,Ocean Discharge,46.0963,-123.9144,OR0028550,0.0,OR,387.0,387.0
Siletz,Lincoln,0.204,41000258001,SILETZ STP,Collection: Separate Sewers,44.7238,-123.9328,OR0020419,42.27,OR,1235.0,1757.0
Siletz,Lincoln,0.204,41000258001,SILETZ STP,Treatment Plant,44.7238,-123.9328,OR0020419,42.27,OR,1235.0,1757.0
Siletz,Lincoln,0.204,41000258001,SILETZ STP,Ocean Discharge,44.7238,-123.9328,OR0020419,42.27,OR,1235.0,1757.0
Selma,,,41000259001,SILETZ KEYS CS,Collection: Separate Sewers,44.889019,-124.026203,,0.0,OR,46.0,46.0
Sisters,Deschutes,0.15,41000260001,SISTERS WW TREATMENT IMPROVEMENTS,Collection: Separate Sewers,44.1853,-121.6944,101779   ,33.38,OR,3280.0,4375.0
Sisters,Deschutes,0.15,41000260001,SISTERS WW TREATMENT IMPROVEMENTS,Treatment Plant,44.1853,-121.6944,101779   ,33.38,OR,3280.0,4375.0
Sisters,Deschutes,0.15,41000260001,SISTERS WW TREATMENT IMPROVEMENTS,Water Reuse,44.1853,-121.6944,101779   ,33.38,OR,3280.0,4375.0
Sisters,Deschutes,0.15,41000260001,SISTERS WW TREATMENT IMPROVEMENTS,Water Reuse,44.1853,-121.6944,101779   ,33.38,OR,3280.0,4375.0
Sisters,Deschutes,0.15,41000260001,SISTERS WW TREATMENT IMPROVEMENTS,Ocean Discharge,44.1853,-121.6944,101779   ,33.38,OR,3280.0,4375.0
Paxtonville,Lincoln,,41000262001,SW LINCOLN CO,Onsite Wastewater Treatment System,44.920073,-123.988953,,,OR,,
Stanfield,Umatilla,0.22,41000265001,STANFIELD STP,Collection: Separate Sewers,45.7824,-119.2228,OR0026972,0.0,OR,2188.0,2188.0
Stanfield,Umatilla,0.22,41000265001,STANFIELD STP,Treatment Plant,45.7824,-119.2228,OR0026972,0.0,OR,2188.0,2188.0
Stanfield,Umatilla,0.22,41000265001,STANFIELD STP,Ocean Discharge,45.7824,-119.2228,OR0026972,0.0,OR,2188.0,2188.0
Stanfield,Umatilla,0.22,41000265001,STANFIELD STP,Water Reuse,45.7824,-119.2228,OR0026972,0.0,OR,2188.0,2188.0
Sutherlin,,1.07,41000269001,SUTHERLIN STP,Collection: Separate Sewers,43.397,-123.3599,OR0020842,0.0,OR,8787.0,8787.0
Sutherlin,,1.07,41000269001,SUTHERLIN STP,Treatment Plant,43.397,-123.3599,OR0020842,0.0,OR,8787.0,8787.0
Sutherlin,,1.07,41000269001,SUTHERLIN STP,Ocean Discharge,43.397,-123.3599,OR0020842,0.0,OR,8787.0,8787.0
Sutherlin,,1.07,41000269001,SUTHERLIN STP,Water Reuse,43.397,-123.3599,OR0020842,0.0,OR,8787.0,8787.0
Sweet Home,Linn,1.4,41000270001,SWEET HOME STP,Collection: Separate Sewers,44.4,-122.738,OR0020346,26.15,OR,9718.0,12259.0
Sweet Home,Linn,1.4,41000270001,SWEET HOME STP,Treatment Plant,44.4,-122.738,OR0020346,26.15,OR,9718.0,12259.0
Sweet Home,Linn,1.4,41000270001,SWEET HOME STP,Ocean Discharge,44.4,-122.738,OR0020346,26.15,OR,9718.0,12259.0
Tangent,,0.11,41000272001,TANGENT STP,Collection: Separate Sewers,44.5384,-123.1375,OR0031917,0.0,OR,1028.0,1028.0
Tangent,,0.11,41000272001,TANGENT STP,Treatment Plant,44.5384,-123.1375,OR0031917,0.0,OR,1028.0,1028.0
Tangent,,0.11,41000272001,TANGENT STP,Ocean Discharge,44.5384,-123.1375,OR0031917,0.0,OR,1028.0,1028.0
Tillamook,,1.06,41000274001,TILLAMOOK STP,Collection: Separate Sewers,45.4547,-123.8589,88665    ; OR0020664,0.0,OR,5112.0,5112.0
Tillamook,,1.06,41000274001,TILLAMOOK STP,Treatment Plant,45.4547,-123.8589,88665    ; OR0020664,0.0,OR,5112.0,5112.0
