"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_NAME","DESCRIPTION","OWNER_TYPE","SUPERFUND_FLAG","SEMS_ID","SCF_ELIGIBLE","REVIEW_STATUS","REVIEW_TYPE","DATE_LAST_MODIFIED","NO_NEEDS"
"06001056001",3477690,"CA","Wastewater","Lake Shastina WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06009013001",1176044,"CA","Wastewater","Lakeside Collection System","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06000000230",3611330,"CA","Stormwater","Lodi Stormwater","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000283",3611407,"CA","Decentralized Wastewater Treatment","Tulare County","","Public","N","","N","FA","Full",03-MAY-23,""
"06005066001",1175587,"CA","Wastewater","Planada WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,""
"06005328001",1175772,"CA","Wastewater","PIXLEY WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06000000307",3612790,"CA","Wastewater","Redlands WWRF","","Public","N","","N","FA","Full",03-MAY-23,""
"06002079001",3480210,"CA","Wastewater","Half Moon Bay Collection System","","Public","N","","N","FA","Partial",03-MAY-23,""
"06000000311",3613059,"CA","Wastewater","Advanced Water Treatment Facility ","","Public","N","","N","FA","Partial",30-MAY-23,""
"06000000264",3611388,"CA","Decentralized Wastewater Treatment","San Benito County","","Public","N","","N","FA","Full",03-MAY-23,""
"06002063002",1175323,"CA","Wastewater","PARADISE COVE WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06005322001",1175769,"CA","Wastewater","MURPHYS WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005164001",1175682,"CA","Wastewater","WOODBRIDGE WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06000000232",3611356,"CA","Decentralized Wastewater Treatment","Amador County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000237",3611361,"CA","Decentralized Wastewater Treatment","Del Norte County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000241",3611365,"CA","Decentralized Wastewater Treatment","Humboldt County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000252",3611376,"CA","Decentralized Wastewater Treatment","Mendocino County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000256",3611380,"CA","Decentralized Wastewater Treatment","Monterey County Decentralized","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000257",3611381,"CA","Decentralized Wastewater Treatment","Napa County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000270",3611394,"CA","Decentralized Wastewater Treatment","San Mateo County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000272",3611396,"CA","Decentralized Wastewater Treatment","Santa Clara County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000277",3611401,"CA","Decentralized Wastewater Treatment","Solano County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000280",3611404,"CA","Decentralized Wastewater Treatment","Sutter County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000262",3611386,"CA","Decentralized Wastewater Treatment","Riverside County","","Public","N","","N","FA","Full",03-MAY-23,""
"06004011009",1175497,"CA","Wastewater","MONTALVO WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06000000313",3613126,"CA","Wastewater","Carpinteria Valley Water District","","Public","N","","N","FA","Full",28-JUN-23,""
"06000000294",3612365,"CA","Wastewater","Fall River Mills Community Services District Wastewater Treatment Facility","","Public","N","","N","FA","Partial",03-MAY-23,""
"06000000309",3612938,"CA","Wastewater","Markleeville Public Utility District","","Public","N","","N","FA","Partial",03-MAY-23,""
"06000000310",3612940,"CA","Wastewater","Springville Public Utility District","","Public","N","","N","FA","Partial",03-MAY-23,""
"06000000236",3611360,"CA","Decentralized Wastewater Treatment","Contra Costa County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000238",3611362,"CA","Decentralized Wastewater Treatment","El Dorado County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000242",3611366,"CA","Decentralized Wastewater Treatment","Imperial County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000258",3611382,"CA","Decentralized Wastewater Treatment","Nevada County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000266",3611390,"CA","Decentralized Wastewater Treatment","San Diego County","","Public","N","","N","FA","Full",03-MAY-23,""
"06002113001",1175351,"CA","Wastewater","Mountain View Collection System","","Public","N","","N","FA","Partial",11-JUL-23,""
"06000000297",3612630,"CA","Nonpoint Source","Statewide NPS Agriculture: Hydromodification","","Public","N","","N","FA","Full",03-MAY-23,""
"06005357001",1175790,"CA","Wastewater","WHEATLAND WWTF","","Public","N","","Y","FA","Full",03-MAY-23,""
"06001001001",1175167,"CA","Wastewater","TULELAKE STP","","Public","N","","Y","FA","Partial",03-MAY-23,""
"06000000291",3611608,"CA","Stormwater","Mountain View stormwater","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000231",3611355,"CA","Decentralized Wastewater Treatment","Alpine County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000286",3611410,"CA","Decentralized Wastewater Treatment","Yolo County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000287",3611411,"CA","Decentralized Wastewater Treatment","Yuba County","","Public","N","","N","FA","Full",03-MAY-23,""
"06001078001",1175231,"CA","Wastewater","Ukiah Valley Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06009021001",1176053,"CA","Wastewater","Winter Gardens Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06001092001",2875821,"CA","Wastewater","Sea Ranch WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06005074001",1175592,"CA","Wastewater","Snelling WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06001079001",1175232,"CA","Wastewater","Ukiah WWTF","","Public","N","","N","FA","Partial",03-MAY-23,""
"06000000308",3612879,"CA","Wastewater","Central Basin Municipal Water District","","Public","N","","N","FA","Partial",03-MAY-23,""
"06003054002",1175423,"CA","Wastewater","BEAR CREEK ESTATES WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06000000299",3612632,"CA","Nonpoint Source","Statewide NPS Agriculture: Animals","","Public","N","","N","FA","Full",03-MAY-23,""
"06005076001",1175594,"CA","Wastewater","Tooleville Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06000000261",3611385,"CA","Decentralized Wastewater Treatment","Plumas County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000292",3612062,"CA","Stormwater","Palm Springs Stormwater","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000300",3612651,"CA","Wastewater","Lake Berryessa Resort Improvement District","","Public","N","","N","FA","Audit",11-MAY-23,""
"06003041001",1175408,"CA","Wastewater","SOLVANG WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06000000301",3612652,"CA","Wastewater","Town of Somoa Wastewater Treatment Facility","","Public","N","","N","FA","Partial",03-MAY-23,""
"06004040001",1175518,"CA","Wastewater","Walnut Recycled Water Distrib Sys","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06002058001",1175315,"CA","Wastewater","Sewer Authority Mid-Coastside WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06005028001",1175550,"CA","Wastewater","RIPON WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06009053001",1176088,"CA","Wastewater","PAUMA VALLEY WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06000000268",3611392,"CA","Decentralized Wastewater Treatment","San Joaquin County","","Public","N","","N","FA","Full",03-MAY-23,""
"06003083001",1175446,"CA","Wastewater","TRES PINOS WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06003092001",397897,"CA","Wastewater","Vandenberg Village Collection Sys.","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06002064001",1175324,"CA","Wastewater","RODEO WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06005780001",1175851,"CA","Wastewater","BIEBER WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06006010001",1175863,"CA","Wastewater","Mammoth Community WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06004059001",1175522,"CA","Wastewater","Pasadena-Glendale Joint Water Recl.","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06008074001",1176020,"CA","Wastewater","Placentia Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06005123001",1175654,"CA","Wastewater","KETTLEMAN CITY STP","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000302",3612659,"CA","Wastewater","Mineral Wastewater Treatment Plant","","Public","N","","N","FA","Partial",03-MAY-23,""
"06005360001",1238827,"CA","Wastewater","Woodville WWTF","","Public","N","","Y","FA","Partial",03-MAY-23,""
"06000000245",3611369,"CA","Decentralized Wastewater Treatment","Kings County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000244",3611368,"CA","Decentralized Wastewater Treatment","Kern County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000267",3611391,"CA","Decentralized Wastewater Treatment","San Francisco County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000279",3611403,"CA","Decentralized Wastewater Treatment","Stanislaus County","","Public","N","","N","FA","Full",03-MAY-23,""
"06007003001",1175910,"CA","Wastewater","PALM SPRINGS WWRF","","Public","N","","N","FA","Audit",07-MAR-23,""
"06003002001",1175373,"CA","Wastewater","Santa Ynez WW Collection System","","Public","N","","Y","FA","Partial",03-MAY-23,"Y"
"06000000213",3610443,"CA","Stormwater","Cypress, City of (Stormwater)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005143001",1175664,"CA","Wastewater","DELHI STP","","Public","N","","Y","FA","Partial",01-MAR-23,"Y"
"06000000182",3609282,"CA","Stormwater","Tracy, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000129",3608381,"CA","Stormwater","Dixon, City of (Stormwater)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06002046001",1175306,"CA","Wastewater","SO SF-SAN BRUNO WWTF","","Public","N","","N","FA","Partial",01-DEC-22,""
"06005027001",1175549,"CA","Wastewater","Folsom, City of (Collection)","","Public","N","","N","FA","Partial",01-DEC-22,""
"06008029001",1175985,"CA","Wastewater","	East Valley Water District","","Public","N","","N","FA","Partial",01-MAR-23,""
"06003022001",1175389,"CA","Wastewater","GREENFIELD WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06008039001",1175993,"CA","Wastewater","CAL INST FOR WOMEN CS","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06000000223",3610714,"CA","Stormwater","Fullerton, City of (Stormwater)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000210",3610259,"CA","Decentralized Wastewater Treatment","Lake Camanche Village Unit 6 WWTP upgrade ","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06000000216",3610529,"CA","Stormwater","City of Merced","","Public","N","","N","FA","Partial",01-MAR-23,""
"06003050001",1175418,"CA","Wastewater","City of Lompoc WWTP","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000197",3609544,"CA","Wastewater","West Valley Sanitation District","West Valley Sanitation District provides wastewater collection and disposal services for the cities of Campbell, Monte Sereno, Los Gatos, much of Saratoga and some unincorporated areas of the County within the district boundary.","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000094",3607861,"CA","Stormwater","Pacifica, City of (Stormwater)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06000000103",3607909,"CA","Wastewater","San Diego Collection System","","Public","N","","N","FA","Full",29-AUG-22,""
"06000000126",3608299,"CA","Wastewater","Rancho Palos Verdes, City of (Collection)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06000000274",3611398,"CA","Decentralized Wastewater Treatment","Shasta County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000285",3611409,"CA","Decentralized Wastewater Treatment","Ventura County","","Public","N","","N","FA","Full",03-MAY-23,""
"06005061001",1238816,"CA","Wastewater","Brentwood WWTP","","Public","N","","N","FA","Audit",15-DEC-22,""
"06008045001",1175999,"CA","Wastewater","Brea Collection System","","Public","N","","N","FA","Partial",01-DEC-22,""
"06002054001",3486530,"CA","Wastewater","American Canyon WWTF","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000201",3609599,"CA","Wastewater","Pomona, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000131",3608421,"CA","Wastewater","Hillsborough, Town of (Collection)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06005040001",1175560,"CA","Wastewater","AUBURN WWTF","","Public","N","","N","FA","Full",01-DEC-22,"Y"
"06008076001",1176022,"CA","Wastewater","Orange, City of (Collection)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005106001",1175638,"CA","Wastewater","Atwater Regional Wastewater Treatment Facility","","Public","N","","N","FA","Partial",01-DEC-22,""
"06003016001",1175384,"CA","Wastewater","BUELLTON WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06007069001",1175944,"CA","Wastewater","Blythe Airport WWTF","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06000000162",3609020,"CA","Stormwater","Redondo Beach, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000116",3608102,"CA","Wastewater","Oakport WWF","","Public","N","","N","FA","Partial",29-AUG-22,""
"06003049001",1175417,"CA","Wastewater","Laguna CSD WWTF","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000212",3610370,"CA","Stormwater","Chino Hills, City of (Stormwater)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005283001",3106372,"CA","Wastewater","HIDDEN VALLEY LAKE WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06007011001",1238829,"CA","Wastewater","HEBER WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06002060003",1175317,"CA","Wastewater","OCEANA MARIN WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000288",3611429,"CA","Stormwater","Carpinteria Stormwater","","Public","N","","N","FA","Partial",01-MAR-23,""
"06025053001",3154588,"CA","Stormwater","Fresno Storm Water System","","Public","N","","N","FA","Partial",01-MAR-23,""
"06009050001",1176087,"CA","Wastewater","National City Collection System","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000098",3607877,"CA","Wastewater","Town of Discovery Bay (Plant 2)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06003028001",1175395,"CA","Wastewater","Pismo Beach, City of (Collection & WWTF)","","Public","N","","Y","FA","Partial",29-AUG-22,""
"06004004001",1175459,"CA","Wastewater","Culver City Collection System","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000211",3610284,"CA","Stormwater","Ferndale, City of (Stormwater)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000229",3611186,"CA","Stormwater","Hesperia Stormwater","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005511003",3477617,"CA","Wastewater","Mariposa Pines WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06000000239",3611363,"CA","Decentralized Wastewater Treatment","Fresno County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000240",3611364,"CA","Decentralized Wastewater Treatment","Glenn County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000263",3611387,"CA","Decentralized Wastewater Treatment","Sacramento County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000281",3611405,"CA","Decentralized Wastewater Treatment","Tehama County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000282",3611406,"CA","Decentralized Wastewater Treatment","Trinity County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000284",3611408,"CA","Decentralized Wastewater Treatment","Tuolumne County","","Public","N","","N","FA","Full",03-MAY-23,""
"06001026001",1175194,"CA","Wastewater","Happy Camp WWTP","","Public","N","","Y","FA","Partial",01-DEC-22,""
"06007007001",1175913,"CA","Wastewater","CALIPATRIA WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,"Y"
"06000000204",3609644,"CA","Stormwater","Marin, County of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000174",3609167,"CA","Wastewater","Porterville, City of ","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000093",3607833,"CA","Stormwater","Beverly Hills, City of (Stormwater)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06004010002",1175492,"CA","Wastewater","Terminal Island WRP","","Public","N","","N","FA","Full",29-AUG-22,""
"06001099001",1175246,"CA","Wastewater","LARKFIELD-WIKIUP WWTF","","Public","N","","Y","FA","Partial",01-DEC-22,""
"06009043001",1176082,"CA","Wastewater","Carlsbad Collection System","","Public","N","","N","FA","Full",01-MAR-23,""
"06000000134",3608500,"CA","Stormwater","Town of Windsor (Stormwater)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06000000185",3609289,"CA","Stormwater","Santa Barbara, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06005227001",1238820,"CA","Wastewater","Dry Creek WWTP","","Public","N","","N","FA","Audit",13-SEP-22,""
"06001064001",1175223,"CA","Wastewater","DORRIS WWTF","","Public","N","","Y","FA","Partial",01-DEC-22,""
"06000000226",3610894,"CA","Stormwater","Fortuna Stormwater","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005055001",1175574,"CA","Wastewater","GRAYSON WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06008047001",1176001,"CA","Wastewater","Arrowbear Park Collection System","","Private","N","","Y","FA","Partial",01-DEC-22,"Y"
"06000000166",3609120,"CA","Stormwater","La Mesa, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000168",3609128,"CA","Wastewater","City of Alhambra","","Public","N","","N","FA","Audit",15-DEC-22,""
"06000000119",3608134,"CA","Stormwater","Turlock, City of (Stormwater)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06000000130",3608420,"CA","Stormwater","Hillsborough, Town of (Stormwater)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06001096001",1175243,"CA","Wastewater","Geyserville WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06000000269",3611393,"CA","Decentralized Wastewater Treatment","San Luis Obispo County","","Public","N","","N","FA","Full",03-MAY-23,""
"06005109001",1175641,"CA","Wastewater","SONORA WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"06000000208",3609709,"CA","Stormwater","Arroyo Grande, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06002053001",1175311,"CA","Wastewater","Calistoga WWTP","","Public","N","","Y","FA","Partial",03-MAY-23,""
"06002081001",1175339,"CA","Wastewater","Union Sanitary District (Alvarado WWTF)","Union Sanitary District is responsible for collection from the cities of Union City, Fremont, and Newark.","Public","N","","N","FA","Full",29-AUG-22,""
"06000000114",3608100,"CA","Wastewater","Point Isabel WWF","","Public","N","","N","FA","Partial",29-AUG-22,""
"06000000118",3608104,"CA","Stormwater","Oxnard, City of Stormwater","","Public","N","","N","FA","Partial",29-AUG-22,""
"06000000161",3609019,"CA","Wastewater","Redondo Beach, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000091",3607829,"CA","Wastewater","Calera Creek Water Recycling Plant","","Public","N","","N","FA","Partial",29-AUG-22,""
"06001030001",1175198,"CA","Wastewater","South Park Collection System","","Public","N","","N","FA","Audit",15-DEC-22,""
"06006012001",1175865,"CA","Wastewater","HILTON CREEK WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005056001",1175575,"CA","Wastewater","HURON WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06005001001",1175523,"CA","Wastewater","OAKDALE WWTF","","Public","N","","N","FA","Partial",01-DEC-22,""
"06005088002",1175609,"CA","Wastewater","Sewerage Commis.-Oroville Reg. WWTP","","Public","N","","N","FA","Partial",01-DEC-22,"Y"
"06003053001",1175421,"CA","Wastewater","MONTECITO WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06005008001",1175528,"CA","Wastewater","HANFORD WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005315002",1175764,"CA","Wastewater","LIVINGSTON DOMESTIC STP","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06005319001",1175766,"CA","Wastewater","McCloud WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,"Y"
"06005681001",1175845,"CA","Wastewater","Lake Wildwood WWTP","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06006021001",1175876,"CA","Wastewater","HOUSTON CREEK WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06008009001",1175958,"CA","Wastewater","Chino, City of (Collection)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06008071001",1176017,"CA","Wastewater","Westminster Collection System","","Public","N","","N","FA","Audit",08-MAR-23,""
"06022092001",2937482,"CA","Stormwater","Fairfax Storm Water System","","Public","N","","N","FA","None",01-MAR-23,"Y"
"06000000220",3610610,"CA","Stormwater","Grover Beach, City of (Stormwater)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06007013001",1175921,"CA","Wastewater","HOLTVILLE WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06001050001",1175216,"CA","Wastewater","CALPELLA WWTP","","Public","N","","Y","FA","Partial",01-MAR-23,"Y"
"06006013001",1175866,"CA","Wastewater","L. ARROWHEAD WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06008012001",1175963,"CA","Wastewater","BEAUMONT WWTF","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000228",3611072,"CA","Stormwater","Hanford Stormwater","","Public","N","","N","FA","Partial",01-MAR-23,""
"06001082001",1175233,"CA","Wastewater","HEALDSBURG WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06004024001",1175511,"CA","Wastewater","Camrosa WD Collection System","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06001041001",1175206,"CA","Wastewater","Crescent City WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000219",3610609,"CA","Stormwater","Victorville, City of ","","Public","N","","N","FA","Full",01-MAR-23,""
"06001011001",1175181,"CA","Wastewater","FORTUNA WWTF","","Public","N","","N","FA","Audit",08-MAR-23,""
"06000000227",3610913,"CA","Stormwater","Orange, City of (Stormwater)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005266001",1175745,"CA","Wastewater","BIOLA WWTP","","Public","N","","N","FA","Partial",01-DEC-22,""
"06003075001",1175442,"CA","Wastewater","Monterey County Collections","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000205",3609670,"CA","Stormwater","Daly City, City of","","Public","N","","N","FA","Full",01-MAR-23,""
"06000000214",3610513,"CA","Wastewater","Ceres Collection System","","Public","N","","N","FA","Full",01-MAR-23,""
"06009046001",1176084,"CA","Wastewater","Del Mar, City of (Collection)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000218",3610553,"CA","Stormwater","Colverdale, City of ","","Public","N","","N","FA","Partial",01-MAR-23,""
"06001035001",1175201,"CA","Wastewater","CLOVERDALE WWTF","","Public","N","","Y","FA","Full",01-MAR-23,""
"06022054001",3489911,"CA","Stormwater","American Canyon Storm Water System","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005112001",1175643,"CA","Wastewater","IONE WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06000000290",3611459,"CA","Stormwater","Madera Stormwater","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005148001",1175668,"CA","Wastewater","Mono Village Collection System","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06000000217",3610538,"CA","Stormwater","Ceres, city of","","Public","N","","N","FA","Full",01-MAR-23,""
"06000000215",3610516,"CA","Wastewater","Western Water Recycling Facility","","Public","N","","N","FA","Audit",13-MAR-23,""
"06000000221",3610640,"CA","Stormwater","Foster City, City of (Stormwater)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005042003",1175562,"CA","Wastewater","Delano WWTF","","Public","N","","N","FA","Partial",11-AUG-23,""
"06000000224",3610767,"CA","Stormwater","East Palo Alto, city of","","Public","N","","N","FA","Full",01-MAR-23,""
"06002044004",1175304,"CA","Wastewater","Central Marin San. Agency WWTF","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000225",3610792,"CA","Stormwater","Galt, City of (Stormwater)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06008069001",1176015,"CA","Wastewater","Stanton Collection System","","Public","N","","N","FA","Partial",01-MAR-23,""
"06007023001",1175931,"CA","Wastewater","Imperial Commun Colleges Dist WWTF","","Public","N","","N","FA","Partial",01-MAR-23,"Y"
"06000000249",3611373,"CA","Decentralized Wastewater Treatment","Madera County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000251",3611375,"CA","Decentralized Wastewater Treatment","Mariposa County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000255",3611379,"CA","Decentralized Wastewater Treatment","Mono County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000259",3611383,"CA","Decentralized Wastewater Treatment","Orange County","","Public","N","","N","FA","Full",03-MAY-23,""
"06000000276",3611400,"CA","Decentralized Wastewater Treatment","Siskiyou County","","Public","N","","N","FA","Full",03-MAY-23,""
"06005064001",1175585,"CA","Wastewater","Merced WWTP","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000222",3610650,"CA","Stormwater","Fountain Valley, City of (Stormwater)","","Public","N","","N","FA","Partial",01-MAR-23,""
"06000000203",3609627,"CA","Wastewater","Irvine Ranch Water District ","","Public","N","","N","FA","Partial",01-DEC-22,""
"06006011001",1175864,"CA","Wastewater","JUNE LAKE WWTF","","Public","N","","N","FA","Partial",03-MAY-23,""
"06005155001",1175673,"CA","Wastewater","Collection System","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005157001",1175675,"CA","Wastewater","Mt. Shasta WWTF","","Public","N","","Y","FA","Partial",01-MAR-23,""
"06005098001",1175618,"CA","Wastewater","Clear Creek WWTF","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000206",3609689,"CA","Stormwater","Burlingame, City of (Stormwater)","","Public","N","","N","FA","Full",01-MAR-23,""
"06005311001",1175762,"CA","Wastewater","LEMON COVE WWTF","","Public","N","","Y","FA","Partial",11-AUG-23,""
"06000000209",3610185,"CA","Stormwater","Carlsbad, City of (Stormwater)","","Public","N","","N","FA","Partial",01-DEC-22,""
"06007032001",1175939,"CA","Wastewater","BANNING WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06000000293",3612211,"CA","Stormwater","Pittsburg Stormwater","","Public","N","","N","FA","Partial",03-MAY-23,""
"06000000178",3609216,"CA","Stormwater","Poway, City of","","Public","N","","N","FA","Partial",01-DEC-22,""
"06002109001",1175348,"CA","Wastewater","Livermore WRP","","Public","N","","N","FA","Full",01-DEC-22,""
"06000000180",3609248,"CA","Stormwater","Menlo Park","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000146",3608836,"CA","Stormwater","Redwood City Stormwater","","Public","N","","N","FA","Partial",01-DEC-22,""
"06000000113",3608023,"CA","Stormwater","Lancaster, City of (Stormwater)","","Public","N","","N","FA","Partial",29-AUG-22,""
"06008014001",1175964,"CA","Wastewater","Huntington Beach Collection System","","Public","N","","N","FA","Partial",01-MAR-23,""
"06003020001",1175387,"CA","Wastewater","Freedom Collection System","","Public","N","","N","FA","Partial",01-MAR-23,""
"06005240001",1175727,"CA","Wastewater","Alturas WWTP","","Public","N","","Y","FA","Partial",01-DEC-22,""
"06002037001",1175295,"CA","Wastewater","Colma Collection System","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06005015001",1175537,"CA","Wastewater","TULARE WWTF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"06005025001",1175546,"CA","Wastewater","Stockton Regional WWCF","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
