"FACILITY_DOCUMENT_ID","DOCUMENT_ID","CWNS_ID","FACILITY_ID","STATE_CODE","DOCUMENT_TYPE_ID","DOCUMENT_TYPE","PUBLISHED_DATE","BASE_MONTH_COST_INFO","CERT_FLAG","SELF_CERT_FLAG","AGE_CERT"
3672,3302,"06000000105",3607961,"CA","20","CIP or Master Plan",01-JAN-22,01-JAN-22,"","",""
4136,3562,"06008015001",1175965,"CA","96","Excel Spreadsheet Annotations",11-JUL-22,01-JUL-22,"","",""
4969,4245,"06000000117",3608103,"CA","20","CIP or Master Plan",01-MAY-16,01-MAY-16,"","",""
5918,4760,"06002039001",1175297,"CA","96","Excel Spreadsheet Annotations",16-AUG-22,01-AUG-22,"","",""
5920,4763,"06002091001",1175343,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
5924,4763,"06000000136",3608525,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
20438,11735,"06002060003",1175317,"CA","20","CIP or Master Plan",28-JUN-22,01-JUN-22,"","",""
20592,11848,"06000000258",3611382,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",07-NOV-22,01-NOV-22,"","",""
7243,5340,"06002072001",1175334,"CA","96","Excel Spreadsheet Annotations",13-SEP-22,01-SEP-22,"","",""
7238,5340,"06000000144",3608801,"CA","96","Excel Spreadsheet Annotations",13-SEP-22,01-SEP-22,"","",""
3773,3355,"06004009003",1175479,"CA","20","CIP or Master Plan",19-MAY-22,01-MAY-22,"","",""
3767,3355,"06004009002",1175478,"CA","20","CIP or Master Plan",19-MAY-22,01-MAY-22,"","",""
3777,3355,"06004009008",1175484,"CA","20","CIP or Master Plan",19-MAY-22,01-MAY-22,"","",""
3770,3355,"06004009010",1175486,"CA","20","CIP or Master Plan",19-MAY-22,01-MAY-22,"","",""
3780,3355,"06004009009",1175485,"CA","20","CIP or Master Plan",19-MAY-22,01-MAY-22,"","",""
8202,5827,"06005001001",1175523,"CA","20","CIP or Master Plan",16-MAY-22,01-MAY-22,"","",""
8205,5830,"06022044001",2864707,"CA","20","CIP or Master Plan",01-JAN-22,01-JAN-22,"","",""
8287,5874,"06000000165",3609119,"CA","20","CIP or Master Plan",01-JAN-18,01-JAN-18,"","",""
4740,4055,"06009032001",1176070,"CA","96","Excel Spreadsheet Annotations",25-JUL-22,01-JUL-22,"","",""
4743,4055,"06000000120",3608161,"CA","96","Excel Spreadsheet Annotations",25-JUL-22,01-JUL-22,"","",""
4741,4056,"06009032001",1176070,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
4744,4056,"06000000120",3608161,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
4749,4061,"06000000068",3606909,"CA","3","CWSRF Loan Pre-applications/Final Applications",21-DEC-18,01-DEC-18,"","",""
4776,4082,"06008010008",410633,"CA","20","CIP or Master Plan",08-JUL-21,01-JUL-21,"","",""
4798,4098,"06000000099",3607878,"CA","96","Excel Spreadsheet Annotations",26-JUL-22,01-JUL-22,"","",""
4795,4098,"06000000100",3607879,"CA","96","Excel Spreadsheet Annotations",26-JUL-22,01-JUL-22,"","",""
4801,4098,"06000000098",3607877,"CA","96","Excel Spreadsheet Annotations",26-JUL-22,01-JUL-22,"","",""
4394,3797,"06004027001",1175513,"CA","20","CIP or Master Plan",01-MAY-16,01-MAY-16,"","",""
4400,3797,"06000000118",3608104,"CA","20","CIP or Master Plan",01-MAY-16,01-MAY-16,"","",""
3458,3148,"06009031002",1176067,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
3454,3148,"06009031004",1176069,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
4886,4179,"06005122002",1175653,"CA","96","Excel Spreadsheet Annotations",28-JUL-22,01-JUL-22,"","",""
7445,5441,"06009004001",1176034,"CA","96","Excel Spreadsheet Annotations",15-SEP-22,01-SEP-22,"","",""
7532,5480,"06005205001",1175708,"CA","20","CIP or Master Plan",22-JUN-21,01-JUN-21,"","",""
7535,5480,"06000000150",3608852,"CA","20","CIP or Master Plan",22-JUN-21,01-JUN-21,"","",""
7576,5501,"06000000145",3608834,"CA","96","Excel Spreadsheet Annotations",20-SEP-22,01-SEP-22,"","",""
5237,4360,"06005235001",1175722,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
5235,4360,"06000000129",3608381,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
5238,4361,"06005235001",1175722,"CA","96","Excel Spreadsheet Annotations",03-AUG-22,01-AUG-22,"","",""
5236,4361,"06000000129",3608381,"CA","96","Excel Spreadsheet Annotations",03-AUG-22,01-AUG-22,"","",""
17385,10216,"06005155001",1175673,"CA","1","CWSRF IUP/Project Priority List",20-OCT-20,01-OCT-20,"","",""
17710,10352,"06000000230",3611330,"CA","20","CIP or Master Plan",01-JUN-22,01-JUN-22,"","",""
17713,10352,"06005062001",1175583,"CA","20","CIP or Master Plan",01-JUN-22,01-JUN-22,"","",""
16559,9828,"06003072001",1175440,"CA","20","CIP or Master Plan",01-JAN-22,01-JAN-22,"","",""
4874,4167,"06000000124",3608283,"CA","20","CIP or Master Plan",17-MAY-22,01-MAY-22,"","",""
4885,4178,"06005122002",1175653,"CA","20","CIP or Master Plan",25-APR-22,01-APR-22,"","",""
7108,5258,"06005043001",1175563,"CA","96","Excel Spreadsheet Annotations",09-SEP-22,01-SEP-22,"","",""
7109,5258,"06025043001",2859980,"CA","96","Excel Spreadsheet Annotations",09-SEP-22,01-SEP-22,"","",""
7450,5442,"06005177001",1175687,"CA","20","CIP or Master Plan",16-NOV-21,01-NOV-21,"","",""
7545,5485,"06002046001",1175306,"CA","20","CIP or Master Plan",01-JAN-21,01-JAN-21,"","",""
7550,5487,"06000000149",3608850,"CA","96","Excel Spreadsheet Annotations",19-SEP-22,01-SEP-22,"","",""
7547,5487,"06000000151",3608857,"CA","96","Excel Spreadsheet Annotations",19-SEP-22,01-SEP-22,"","",""
7559,5493,"06000000153",3608861,"CA","96","Excel Spreadsheet Annotations",19-SEP-22,01-SEP-22,"","",""
3269,2937,"06006008001",1175861,"CA","96","Excel Spreadsheet Annotations",30-JUN-22,01-JUN-22,"","",""
4283,3699,"06008015001",1175965,"CA","3","CWSRF Loan Pre-applications/Final Applications",12-FEB-21,01-FEB-21,"","",""
4395,3798,"06004027001",1175513,"CA","96","Excel Spreadsheet Annotations",20-JUL-22,01-JUL-22,"","",""
4399,3798,"06000000118",3608104,"CA","96","Excel Spreadsheet Annotations",20-JUL-22,01-JUL-22,"","",""
4435,3829,"06001045001",1175209,"CA","20","CIP or Master Plan",01-JUL-21,01-JUL-21,"","",""
7577,5502,"06000000145",3608834,"CA","20","CIP or Master Plan",25-MAY-21,01-MAY-21,"","",""
18836,10943,"06000000241",3611365,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",03-NOV-22,01-NOV-22,"","",""
14603,8884,"06002157001",1175367,"CA","20","CIP or Master Plan",01-JUN-22,01-JUN-22,"","",""
14606,8884,"06000000221",3610640,"CA","20","CIP or Master Plan",01-JUN-22,01-JUN-22,"","",""
14622,8888,"06008072001",1176018,"CA","96","Excel Spreadsheet Annotations",20-DEC-22,01-DEC-22,"","",""
8406,5968,"06003010001",1175379,"CA","20","CIP or Master Plan",01-JAN-22,01-JAN-22,"","",""
8408,5968,"06000000172",3609151,"CA","20","CIP or Master Plan",01-JAN-22,01-JAN-22,"","",""
3733,3330,"06002025001",1175283,"CA","96","Excel Spreadsheet Annotations",12-JUL-22,01-JUL-22,"","",""
3739,3334,"06000000106",3607985,"CA","20","CIP or Master Plan",01-JUN-22,01-JUN-22,"","",""
3744,3335,"06006004001",1175857,"CA","20","CIP or Master Plan",23-MAR-22,01-MAR-22,"","",""
4365,3769,"06009007001",1176038,"CA","96","Excel Spreadsheet Annotations",20-JUL-22,01-JUL-22,"","",""
4436,3830,"06001045001",1175209,"CA","96","Excel Spreadsheet Annotations",21-JUL-22,01-JUL-22,"","",""
4938,4225,"06000000087",3607695,"CA","20","CIP or Master Plan",29-JUN-21,01-JUN-21,"","",""
4941,4225,"06000000128",3608301,"CA","20","CIP or Master Plan",29-JUN-21,01-JUN-21,"","",""
4251,3666,"06029031001",402846,"CA","96","Excel Spreadsheet Annotations",18-JUL-22,01-JUL-22,"","",""
4258,3666,"06000000102",3607908,"CA","96","Excel Spreadsheet Annotations",18-JUL-22,01-JUL-22,"","",""
4256,3666,"06009031001",1176066,"CA","96","Excel Spreadsheet Annotations",18-JUL-22,01-JUL-22,"","",""
4245,3666,"06000000103",3607909,"CA","96","Excel Spreadsheet Annotations",18-JUL-22,01-JUL-22,"","",""
7185,5294,"06001006001",1175172,"CA","96","Excel Spreadsheet Annotations",12-SEP-21,01-SEP-21,"","",""
30502,5052,"06000000148",3608849,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
25052,5052,"06000000274",3611398,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
23574,5052,"06000000285",3611409,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
34211,5052,"06000000239",3611363,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
18808,5052,"06000000240",3611364,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
22261,5052,"06000000263",3611387,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
36564,5052,"06000000281",3611405,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
36566,5052,"06000000282",3611406,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
30394,5052,"06000000284",3611408,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
25108,5052,"06000000269",3611393,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
25046,5052,"06000000249",3611373,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
20573,5052,"06000000251",3611375,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
20580,5052,"06000000255",3611379,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
37052,5052,"06000000259",3611383,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
22284,5052,"06000000276",3611400,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
34225,5052,"06000000243",3611367,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
16900,9972,"06006009002",3522480,"CA","20","CIP or Master Plan",15-JUN-21,01-JUN-21,"","",""
16894,9972,"06000000229",3611186,"CA","20","CIP or Master Plan",15-JUN-21,01-JUN-21,"","",""
19573,11350,"06005322001",1175769,"CA","20","CIP or Master Plan",01-AUG-22,01-MAR-21,"","",""
19821,11405,"06002018001",1175277,"CA","3","CWSRF Loan Pre-applications/Final Applications",19-DEC-18,01-DEC-18,"","",""
18320,10657,"06005197001",1175701,"CA","20","CIP or Master Plan",07-JUL-21,01-JUL-21,"","",""
18329,10657,"06000000290",3611459,"CA","20","CIP or Master Plan",07-JUL-21,01-JUL-21,"","",""
20569,5052,"06000000250",3611374,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
23667,5052,"06000000265",3611389,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
22271,5052,"06000000271",3611395,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
33397,5052,"06000000273",3611397,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
22282,5052,"06000000275",3611399,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
24171,5052,"06000000283",3611407,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
24177,5052,"06000000264",3611388,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
31876,5052,"06000000231",3611355,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
22290,5052,"06000000286",3611410,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
33464,5052,"06000000287",3611411,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
25059,5052,"06000000261",3611385,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
34243,5052,"06000000245",3611369,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
20567,5052,"06000000244",3611368,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
32245,5052,"06000000267",3611391,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
23594,5052,"06000000279",3611403,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
32190,5052,"06000000233",3611357,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
23567,5052,"06000000278",3611402,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
31095,5052,"06000000234",3611358,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
32216,5052,"06000000235",3611359,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
22243,5052,"06000000232",3611356,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
18568,5052,"06000000237",3611361,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
18837,5052,"06000000241",3611365,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
20578,5052,"06000000252",3611376,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
20583,5052,"06000000256",3611380,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
20587,5052,"06000000257",3611381,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
32256,5052,"06000000270",3611394,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
22276,5052,"06000000272",3611396,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
22288,5052,"06000000280",3611404,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
18543,5052,"06000000236",3611360,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
18569,5052,"06000000238",3611362,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
18838,5052,"06000000242",3611366,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
20591,5052,"06000000258",3611382,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
23684,5052,"06000000266",3611390,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
23716,5052,"06000000262",3611386,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
24174,5052,"06000000268",3611392,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
33414,5052,"06000000260",3611384,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
31089,5052,"06000000253",3611377,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
35261,5052,"06000000254",3611378,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
35255,5052,"06000000247",3611371,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
37042,5052,"06000000246",3611370,"CA","101b","State-Specific Approach (submitted as alternate)",30-AUG-22,01-AUG-22,"","",""
7027,5207,"06002012001",1175273,"CA","96","Excel Spreadsheet Annotations",07-SEP-22,01-SEP-22,"","",""
3263,2925,"06005239001",1175726,"CA","96","Excel Spreadsheet Annotations",23-JUN-22,01-JUN-22,"","",""
3264,2925,"06000000095",3607863,"CA","96","Excel Spreadsheet Annotations",23-JUN-22,01-JUN-22,"","",""
7180,5288,"06008026001",1175981,"CA","20","CIP or Master Plan",05-MAY-22,01-MAY-22,"","",""
8980,6291,"06005649001",1175839,"CA","96","Excel Spreadsheet Annotations",14-OCT-22,01-OCT-22,"","",""
20577,11838,"06000000252",3611376,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",03-NOV-22,01-NOV-22,"","",""
20585,11843,"06000000256",3611380,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",20-SEP-22,01-SEP-22,"","",""
3407,3114,"06000000075",3607083,"CA","96","Excel Spreadsheet Annotations",05-JUL-22,01-JUL-22,"","",""
7258,5353,"06001030001",1175198,"CA","20","CIP or Master Plan",01-JAN-22,01-JAN-22,"","",""
7259,5354,"06001030001",1175198,"CA","96","Excel Spreadsheet Annotations",13-SEP-22,01-SEP-22,"","",""
7982,5657,"06009014001",1176045,"CA","96","Excel Spreadsheet Annotations",26-SEP-22,01-SEP-22,"","",""
7866,5658,"06009014002",1176046,"CA","74","Asset Management Plan with Costs",25-MAY-18,01-MAY-18,"","",""
8009,5658,"06009014001",1176045,"CA","74","Asset Management Plan with Costs",25-MAY-18,01-MAY-18,"","",""
7877,5661,"06000000155",3608951,"CA","20","CIP or Master Plan",15-JUN-22,01-JUN-22,"","",""
7878,5662,"06000000155",3608951,"CA","96","Excel Spreadsheet Annotations",26-SEP-22,01-SEP-22,"","",""
7895,5669,"06005011001",1175532,"CA","20","CIP or Master Plan",06-JAN-13,01-JAN-13,"","","Y"
4445,3835,"06005077001",1175595,"CA","96","Excel Spreadsheet Annotations",20-JUL-22,01-JUL-22,"","",""
4446,3835,"06000000119",3608134,"CA","96","Excel Spreadsheet Annotations",20-JUL-22,01-JUL-22,"","",""
4799,4100,"06008041002",1175996,"CA","20","CIP or Master Plan",01-AUG-16,01-JAN-15,"","",""
4965,4242,"06009077001",1176096,"CA","96","Excel Spreadsheet Annotations",01-AUG-22,01-AUG-22,"","",""
16219,9675,"06003020001",1175387,"CA","3","CWSRF Loan Pre-applications/Final Applications",06-MAR-18,01-MAR-18,"","",""
14624,8888,"06000000222",3610650,"CA","96","Excel Spreadsheet Annotations",20-DEC-22,01-DEC-22,"","",""
8440,5992,"06001047001",1175213,"CA","96","Excel Spreadsheet Annotations",06-OCT-22,01-OCT-22,"","",""
9097,6343,"06000000185",3609289,"CA","96","Excel Spreadsheet Annotations",17-OCT-22,01-OCT-22,"","",""
19025,11058,"06000000291",3611608,"CA","20","CIP or Master Plan",12-SEP-22,01-SEP-22,"","",""
19024,11058,"06002113001",1175351,"CA","20","CIP or Master Plan",12-SEP-22,01-SEP-22,"","",""
4233,3656,"06008022001",1175976,"CA","96","Excel Spreadsheet Annotations",18-JUL-22,01-JUL-22,"","",""
7112,5260,"06000000133",3608440,"CA","1","CWSRF IUP/Project Priority List",03-MAR-18,01-MAR-18,"","",""
7799,5635,"06008086001",3380875,"CA","20","CIP or Master Plan",23-AUG-22,01-AUG-22,"","",""
7800,5636,"06008086001",3380875,"CA","96","Excel Spreadsheet Annotations",23-SEP-22,01-SEP-22,"","",""
7881,5663,"06000000156",3608954,"CA","20","CIP or Master Plan",15-JUN-22,01-JUN-22,"","",""
7028,5208,"06002012001",1175273,"CA","20","CIP or Master Plan",07-SEP-22,01-APR-22,"","",""
4417,3811,"06024007001",474006,"CA","20","CIP or Master Plan",08-JUN-21,01-JUN-21,"","",""
4412,3811,"06004007001",1175462,"CA","20","CIP or Master Plan",08-JUN-21,01-JUN-21,"","",""
16236,9681,"06001096001",1175243,"CA","96","Excel Spreadsheet Annotations",04-JAN-23,01-JAN-23,"","",""
15151,9124,"06008065001",1176011,"CA","96","Excel Spreadsheet Annotations",22-DEC-22,01-DEC-22,"","",""
15153,9124,"06000000223",3610714,"CA","96","Excel Spreadsheet Annotations",22-DEC-22,01-DEC-22,"","",""
16913,9988,"06006012001",1175865,"CA","20","CIP or Master Plan",20-JUL-22,01-JUL-22,"","",""
18160,10596,"06000000289",3611431,"CA","96","Excel Spreadsheet Annotations",27-JAN-23,01-JAN-23,"","",""
5922,4765,"06022012001",3514318,"CA","20","CIP or Master Plan",28-APR-22,01-APR-22,"","",""
5928,4765,"06002012001",1175273,"CA","20","CIP or Master Plan",28-APR-22,01-APR-22,"","",""
6240,4921,"06006065001",1175901,"CA","20","CIP or Master Plan",14-JUN-22,01-JUN-22,"","",""
6237,4921,"06000000139",3608621,"CA","20","CIP or Master Plan",14-JUN-22,01-JUN-22,"","",""
7181,5289,"06008026001",1175981,"CA","96","Excel Spreadsheet Annotations",12-SEP-22,01-SEP-22,"","",""
4134,3560,"06008015001",1175965,"CA","20","CIP or Master Plan",01-AUG-21,01-AUG-21,"","",""
15826,9469,"06008069001",1176015,"CA","20","CIP or Master Plan",01-JUN-22,01-JUN-22,"","",""
19575,11352,"06005322001",1175769,"CA","3","CWSRF Loan Pre-applications/Final Applications",29-OCT-21,01-OCT-21,"","",""
20565,11829,"06000000244",3611368,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",07-SEP-22,01-SEP-22,"","",""
20582,11841,"06000000255",3611379,"CA","101d","CWNS ID-Specific Output to State-Specific Approach (approved as alternate)",14-SEP-22,01-SEP-22,"","",""
16138,9604,"06004017001",1175504,"CA","20","CIP or Master Plan",01-JAN-22,01-JAN-22,"","",""
17085,10091,"06005056001",1175575,"CA","1","CWSRF IUP/Project Priority List",12-AUG-19,01-JUL-22,"","",""
7549,5486,"06000000149",3608850,"CA","20","CIP or Master Plan",29-APR-22,01-APR-22,"","",""
7546,5486,"06000000151",3608857,"CA","20","CIP or Master Plan",29-APR-22,01-APR-22,"","",""
7552,5489,"06002046001",1175306,"CA","96","Excel Spreadsheet Annotations",19-SEP-22,01-SEP-22,"","",""
7625,5531,"06009040001",1176078,"CA","96","Excel Spreadsheet Annotations",20-SEP-22,01-SEP-22,"","",""
3652,3290,"06004014001",1175501,"CA","96","Excel Spreadsheet Annotations",11-JUL-22,01-JUL-22,"","",""
4361,3293,"06000000115",3608101,"CA","96","Excel Spreadsheet Annotations",11-JUL-22,01-JUL-22,"","",""
3655,3293,"06002036001",1175294,"CA","96","Excel Spreadsheet Annotations",11-JUL-22,01-JUL-22,"","",""
4357,3293,"06000000116",3608102,"CA","96","Excel Spreadsheet Annotations",11-JUL-22,01-JUL-22,"","",""
4351,3293,"06000000114",3608100,"CA","96","Excel Spreadsheet Annotations",11-JUL-22,01-JUL-22,"","",""
4057,3503,"06004010005",1175495,"CA","20","CIP or Master Plan",03-MAY-20,01-MAY-20,"","",""
4086,3527,"06000000112",3608022,"CA","20","CIP or Master Plan",01-JAN-20,01-JAN-20,"","",""
4095,3527,"06000000113",3608023,"CA","20","CIP or Master Plan",01-JAN-20,01-JAN-20,"","",""
7113,5261,"06000000133",3608440,"CA","96","Excel Spreadsheet Annotations",09-SEP-22,01-SEP-22,"","",""
7420,5422,"06005061001",1238816,"CA","20","CIP or Master Plan",01-JAN-21,01-JAN-21,"","",""
7440,5438,"06002016001",1175275,"CA","96","Excel Spreadsheet Annotations",15-SEP-22,01-SEP-22,"","",""
7449,5438,"06000000147",3608839,"CA","96","Excel Spreadsheet Annotations",15-SEP-22,01-SEP-22,"","",""
7447,5438,"06000000146",3608836,"CA","96","Excel Spreadsheet Annotations",15-SEP-22,01-SEP-22,"","",""
5721,4673,"06005244001",1175730,"CA","96","Excel Spreadsheet Annotations",11-AUG-22,01-AUG-22,"","",""
6977,5182,"06006005001",1175858,"CA","20","CIP or Master Plan",31-MAY-22,01-MAY-22,"","",""
7020,5203,"06005098002",3479031,"CA","20","CIP or Master Plan",01-SEP-16,01-SEP-15,"","",""
7016,5203,"06000000133",3608440,"CA","20","CIP or Master Plan",01-SEP-16,01-SEP-15,"","",""
7030,5203,"06005098001",1175618,"CA","20","CIP or Master Plan",01-SEP-16,01-SEP-15,"","",""
7024,5206,"06009019002",1176051,"CA","96","Excel Spreadsheet Annotations",07-SEP-22,01-SEP-22,"","",""
16135,9601,"06001011001",1175181,"CA","3","CWSRF Loan Pre-applications/Final Applications",15-JUN-21,01-JUN-21,"","",""
16914,9989,"06007013001",1175921,"CA","20","CIP or Master Plan",01-JUN-22,01-JUN-22,"","",""
5720,4672,"06005244001",1175730,"CA","20","CIP or Master Plan",10-AUG-22,01-AUG-22,"","",""
5836,4723,"06003017001",1238812,"CA","20","CIP or Master Plan",01-APR-13,01-APR-13,"","","Y"
4895,4188,"06000000125",3608290,"CA","96","Excel Spreadsheet Annotations",27-JUL-22,01-JUL-22,"","",""
5492,4188,"06000000132",3608439,"CA","96","Excel Spreadsheet Annotations",27-JUL-22,01-JUL-22,"","",""
5862,4735,"06005126001",1175657,"CA","96","Excel Spreadsheet Annotations",15-AUG-22,01-AUG-22,"","",""
5860,4735,"06000000135",3608519,"CA","96","Excel Spreadsheet Annotations",15-AUG-22,01-AUG-22,"","",""
7810,5642,"06005246001",1175732,"CA","20","CIP or Master Plan",23-JUN-22,01-JUN-22,"","",""
7813,5642,"06025246001",2821302,"CA","20","CIP or Master Plan",23-JUN-22,01-JUN-22,"","",""
7882,5664,"06000000156",3608954,"CA","96","Excel Spreadsheet Annotations",26-SEP-22,01-SEP-22,"","",""
8185,5815,"06002033001",1175290,"CA","96","Excel Spreadsheet Annotations",29-SEP-22,01-SEP-22,"","",""
3746,3337,"06008060001",1176008,"CA","20","CIP or Master Plan",01-JUL-21,01-JUL-21,"","",""
4442,3831,"06009075001",1176094,"CA","96","Excel Spreadsheet Annotations",20-JUL-22,01-JUL-22,"","",""
7045,5219,"06009015003",1176047,"CA","96","Excel Spreadsheet Annotations",08-SEP-22,01-SEP-22,"","",""
4410,3809,"06004007001",1175462,"CA","20","CIP or Master Plan",01-MAR-20,01-MAR-20,"","",""
4411,3810,"06004007001",1175462,"CA","96","Excel Spreadsheet Annotations",14-JUL-22,01-JUL-22,"","",""
4424,3821,"06005000002",3514618,"CA","24","Sewer System Evaluation Documents",01-DEC-20,01-DEC-20,"","",""
15631,9349,"06004029001",1175514,"CA","96","Excel Spreadsheet Annotations",01-OCT-21,01-OCT-21,"","",""
17565,10293,"06001056001",3477690,"CA","3","CWSRF Loan Pre-applications/Final Applications",10-MAY-19,01-MAY-19,"","",""
18121,10576,"06000000288",3611429,"CA","20","CIP or Master Plan",02-MAY-22,01-MAY-22,"","",""
18334,10663,"06006010001",1175863,"CA","20","CIP or Master Plan",01-MAR-21,01-MAR-21,"","",""
17590,10299,"06005780001",1175851,"CA","3","CWSRF Loan Pre-applications/Final Applications",02-JUL-19,01-JUL-19,"","",""
15822,9467,"06005054001",1175573,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
15824,9467,"06000000225",3610792,"CA","20","CIP or Master Plan",01-JUL-22,01-JUL-22,"","",""
15823,9468,"06005054001",1175573,"CA","96","Excel Spreadsheet Annotations",28-DEC-22,01-DEC-22,"","",""
15825,9468,"06000000225",3610792,"CA","96","Excel Spreadsheet Annotations",28-DEC-22,01-DEC-22,"","",""
