"CWNS_ID","FACILITY_ID","STATE_CODE","FACILITY_TYPE","CHANGE_TYPE"
"06005009001",1175529,"CA","Collection: Separate Sewers","Rehabilitation"
"06005009001",1175529,"CA","Collection: Separate Sewers","Replacement"
"06005061001",1238816,"CA","Collection: Interceptor Sewers","New"
"06005329001",1175773,"CA","Treatment Plant","Instrumentation/Electrical/Laboratory"
"06005329001",1175773,"CA","Treatment Plant","Improve Energy Efficiency"
"06002122001",1175356,"CA","Collection: Separate Sewers","Rehabilitation"
"06002122001",1175356,"CA","Collection: Separate Sewers","Replacement"
"06003027001",1175394,"CA","Collection: Separate Sewers","Rehabilitation"
"06003027001",1175394,"CA","Collection: Separate Sewers","Replacement"
"06002152001",1175364,"CA","Collection: Separate Sewers","Replacement"
"06003004001",1175375,"CA","Treatment Plant","No Change"
"06005060004",1175582,"CA","Treatment Plant","Rehabilitation"
"06005060004",1175582,"CA","Treatment Plant","Replacement"
"06022174001",3009462,"CA","Phase II MS4","Rehabilitation"
"06022174001",3009462,"CA","Phase II MS4","Replacement"
"06022174001",3009462,"CA","Phase II MS4","Increase Capacity"
"06006009002",3522480,"CA","Treatment Plant","No Change"
"06005079001",1175597,"CA","Collection: Separate Sewers","No Change"
"06024012500",3532616,"CA","Phase II MS4","Rehabilitation"
"06024012500",3532616,"CA","Phase II MS4","Replacement"
"06002069001",1175329,"CA","Water Reuse","Replacement"
"06001008001",1175175,"CA","Collection: Separate Sewers","Rehabilitation"
"06001008001",1175175,"CA","Collection: Separate Sewers","Replacement"
"06001024001",1175192,"CA","Collection: Separate Sewers","No Change"
"06001099001",1175246,"CA","Collection: Separate Sewers","No Change"
"06002121001",1175355,"CA","Collection: Separate Sewers","Rehabilitation"
"06002121001",1175355,"CA","Collection: Separate Sewers","Replacement"
"06003090001",1175449,"CA","Collection: Separate Sewers","No Change"
"06000000281",3611405,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000281",3611405,"CA","Onsite Wastewater Treatment System","Replacement"
"06000000196",3609511,"CA","Phase I MS4","Rehabilitation"
"06000000196",3609511,"CA","Phase I MS4","Replacement"
"06000000196",3609511,"CA","Phase I MS4","Process Improvement"
"06000000196",3609511,"CA","Phase I MS4","Increase Level Of Treatment"
"06003044001",1175412,"CA","Collection: Separate Sewers","Rehabilitation"
"06003044001",1175412,"CA","Collection: Separate Sewers","Replacement"
"06005094001",1238819,"CA","Treatment Plant","No Change"
"06012004008",412595,"CA","Unregulated Community Stormwater","No Change"
"06000000311",3613059,"CA","Treatment Plant","New"
"06000000083",3607553,"CA","Water Reuse","No Change"
"06000000096",3607867,"CA","Collection: Pump Stations","Rehabilitation"
"06000000096",3607867,"CA","Collection: Pump Stations","Replacement"
"06009019002",1176051,"CA","Collection: Pump Stations","Rehabilitation"
"06009019002",1176051,"CA","Collection: Pump Stations","Replacement"
"06000000081",3607551,"CA","Water Reuse","Expansion"
"06000000124",3608283,"CA","Collection: Pump Stations","Rehabilitation"
"06000000124",3608283,"CA","Collection: Pump Stations","Replacement"
"06005328001",1175772,"CA","Treatment Plant","No Change"
"06008006001",1175950,"CA","Collection: Separate Sewers","No Change"
"06025266001",3233652,"CA","Phase II MS4","No Change"
"06004006001",1175461,"CA","Collection: Separate Sewers","Rehabilitation"
"06004006001",1175461,"CA","Collection: Separate Sewers","Replacement"
"06005668001",1175843,"CA","Collection: Separate Sewers","No Change"
"06007023001",1175931,"CA","Collection: Separate Sewers","No Change"
"06008007001",1175956,"CA","Treatment Plant","Rehabilitation"
"06008007001",1175956,"CA","Treatment Plant","Replacement"
"06008007001",1175956,"CA","Collection: Separate Sewers","No Change"
"06001056001",3477690,"CA","Collection: Separate Sewers","No Change"
"06001041001",1175206,"CA","Collection: Separate Sewers","No Change"
"06002025001",1175283,"CA","Collection: Separate Sewers","Rehabilitation"
"06002025001",1175283,"CA","Collection: Separate Sewers","Replacement"
"06002025001",1175283,"CA","Collection: Separate Sewers","Expansion"
"06002063002",1175323,"CA","Collection: Separate Sewers","Rehabilitation"
"06002063002",1175323,"CA","Collection: Separate Sewers","Replacement"
"06003068001",1175436,"CA","Treatment Plant","No Change"
"06005022001",1175543,"CA","Collection: Separate Sewers","No Change"
"06008062001",1176010,"CA","Collection: Separate Sewers","Rehabilitation"
"06008062001",1176010,"CA","Collection: Separate Sewers","Replacement"
"06005511003",3477617,"CA","Collection: Separate Sewers","No Change"
"06000000220",3610610,"CA","Phase II MS4","Rehabilitation"
"06000000220",3610610,"CA","Phase II MS4","Replacement"
"06000000287",3611411,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000287",3611411,"CA","Onsite Wastewater Treatment System","Replacement"
"06002104001",1175345,"CA","Collection: Separate Sewers","No Change"
"06004044001",1175519,"CA","Water Reuse","No Change"
"06008086001",3380875,"CA","Collection: Separate Sewers","Rehabilitation"
"06008086001",3380875,"CA","Collection: Separate Sewers","Replacement"
"06002039001",1175297,"CA","Collection: Separate Sewers","Rehabilitation"
"06002039001",1175297,"CA","Collection: Separate Sewers","Replacement"
"06002039001",1175297,"CA","Collection: Separate Sewers","Increase Capacity"
"06008078001",1176024,"CA","Collection: Separate Sewers","No Change"
"06005051001",1175570,"CA","Collection: Separate Sewers","No Change"
"06009039001",1176077,"CA","Treatment Plant","No Change"
"06009075001",1176094,"CA","Treatment Plant","Rehabilitation"
"06009075001",1176094,"CA","Treatment Plant","Replacement"
"06002120001",1175354,"CA","Collection: Separate Sewers","No Change"
"06005015001",1175537,"CA","Treatment Plant","No Change"
"06005184001",1175693,"CA","Treatment Plant","Rehabilitation"
"06005184001",1175693,"CA","Treatment Plant","Replacement"
"06022109001",3490190,"CA","Phase II MS4","Rehabilitation"
"06022109001",3490190,"CA","Phase II MS4","Increase Capacity"
"06000000191",3609403,"CA","Estuary Management","Rehabilitation"
"06002039001",1175297,"CA","Collection: Pump Stations","Rehabilitation"
"06002039001",1175297,"CA","Collection: Pump Stations","Replacement"
"06003063001",1175430,"CA","Collection: Separate Sewers","No Change"
"06007005001",1175911,"CA","Collection: Separate Sewers","Rehabilitation"
"06007005001",1175911,"CA","Collection: Separate Sewers","Replacement"
"06028009001",425890,"CA","Phase I MS4","Rehabilitation"
"06028009001",425890,"CA","Phase I MS4","Replacement"
"06004016001",1175503,"CA","Treatment Plant","No Change"
"06009031004",1176069,"CA","Water Reuse","No Change"
"06003012001",1175381,"CA","Water Reuse","Rehabilitation"
"06003012001",1175381,"CA","Water Reuse","Expansion"
"06003012001",1175381,"CA","Water Reuse","Improve Water Efficiency"
"06009041002",1176080,"CA","Collection: Pump Stations","Rehabilitation"
"06009041002",1176080,"CA","Collection: Pump Stations","Instrumentation/Electrical/Laboratory"
"06005227002",3520617,"CA","Treatment Plant","Rehabilitation"
"06005227002",3520617,"CA","Treatment Plant","Replacement"
"06005227002",3520617,"CA","Collection: Separate Sewers","Rehabilitation"
"06005227002",3520617,"CA","Collection: Separate Sewers","Replacement"
"06005051001",1175570,"CA","Treatment Plant","Rehabilitation"
"06005051001",1175570,"CA","Treatment Plant","Replacement"
"06005051001",1175570,"CA","Treatment Plant","Process Improvement"
"06005051001",1175570,"CA","Treatment Plant","Renewable Energy"
"06005283001",3106372,"CA","Collection: Separate Sewers","Rehabilitation"
"06005283001",3106372,"CA","Collection: Separate Sewers","Replacement"
"06000000170",3609134,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000170",3609134,"CA","Collection: Separate Sewers","Replacement"
"06008010009",410658,"CA","Collection: Pump Stations","Rehabilitation"
"06008010009",410658,"CA","Collection: Pump Stations","Replacement"
"06000000081",3607551,"CA","Collection: Separate Sewers","Expansion"
"06005296001",3408470,"CA","Water Reuse","No Change"
"06009065001",2948926,"CA","Treatment Plant","No Change"
"06009065001",2948926,"CA","Collection: Separate Sewers","No Change"
"06005118001",1175649,"CA","Collection: Separate Sewers","No Change"
"06008002001",1175946,"CA","Collection: Separate Sewers","Rehabilitation"
"06008002001",1175946,"CA","Collection: Separate Sewers","Replacement"
"06003050001",1175418,"CA","Collection: Separate Sewers","Rehabilitation"
"06003050001",1175418,"CA","Collection: Separate Sewers","Replacement"
"06003050001",1175418,"CA","Collection: Separate Sewers","Increase Capacity"
"06005179001",1175689,"CA","Storage Facility","No Change"
"06004027001",1175513,"CA","Treatment Plant","Rehabilitation"
"06004027001",1175513,"CA","Treatment Plant","Replacement"
"06004027001",1175513,"CA","Collection: Separate Sewers","No Change"
"06005086001",1175607,"CA","Collection: Separate Sewers","No Change"
"06005253001",1175738,"CA","Treatment Plant","No Change"
"06005253001",1175738,"CA","Collection: Separate Sewers","No Change"
"06008052001",1176004,"CA","Collection: Separate Sewers","No Change"
"06000000101",3607883,"CA","Phase II MS4","Rehabilitation"
"06000000101",3607883,"CA","Phase II MS4","Replacement"
"06000000159",3609003,"CA","Silviculture","Rehabilitation"
"06000000159",3609003,"CA","Silviculture","Replacement"
"06006001004",3483670,"CA","Collection: Separate Sewers","No Change"
"06005161001",1175679,"CA","Treatment Plant","No Change"
"06005161001",1175679,"CA","Collection: Separate Sewers","No Change"
"06005266001",1175745,"CA","Treatment Plant","Rehabilitation"
"06005266001",1175745,"CA","Treatment Plant","Increase Level Of Treatment"
"06005266001",1175745,"CA","Treatment Plant","Improve Energy Efficiency"
"06005266001",1175745,"CA","Treatment Plant","Renewable Energy"
"06005347001",1175782,"CA","Treatment Plant","No Change"
"06002015001",1175274,"CA","Treatment Plant","Rehabilitation"
"06002015001",1175274,"CA","Treatment Plant","Replacement"
"06002015001",1175274,"CA","Treatment Plant","Increase Level Of Treatment"
"06002157001",1175367,"CA","Collection: Separate Sewers","Rehabilitation"
"06002157001",1175367,"CA","Collection: Separate Sewers","Replacement"
"06004009010",1175486,"CA","Water Reuse","No Change"
"06005421001",1175804,"CA","Treatment Plant","No Change"
"06005421001",1175804,"CA","Collection: Separate Sewers","No Change"
"06008033001",1175988,"CA","Treatment Plant","Rehabilitation"
"06008033001",1175988,"CA","Treatment Plant","Replacement"
"06002121001",1175355,"CA","Treatment Plant","No Change"
"06000000186",3609295,"CA","Phase II MS4","Rehabilitation"
"06000000186",3609295,"CA","Phase II MS4","Replacement"
"06003020001",1175387,"CA","Collection: Separate Sewers","Rehabilitation"
"06003020001",1175387,"CA","Collection: Separate Sewers","Replacement"
"06005031001",1175553,"CA","Treatment Plant","Rehabilitation"
"06005031001",1175553,"CA","Treatment Plant","Replacement"
"06009019002",1176051,"CA","Collection: Separate Sewers","Rehabilitation"
"06009019002",1176051,"CA","Collection: Separate Sewers","Replacement"
"06009014002",1176046,"CA","Water Reuse","Rehabilitation"
"06009014002",1176046,"CA","Water Reuse","Replacement"
"06000000225",3610792,"CA","Phase II MS4","Rehabilitation"
"06000000225",3610792,"CA","Phase II MS4","Replacement"
"06005669001",1175844,"CA","Collection: Separate Sewers","No Change"
"06000000303",3612732,"CA","Collection: Separate Sewers","No Change"
"06009009001",1176040,"CA","Collection: Separate Sewers","Rehabilitation"
"06009009001",1176040,"CA","Collection: Separate Sewers","Replacement"
"06004008010",1175469,"CA","Collection: Separate Sewers","Expansion"
"06005023002",1175544,"CA","Treatment Plant","No Change"
"06005121001",1175652,"CA","Collection: Separate Sewers","No Change"
"06007013001",1175921,"CA","Collection: Separate Sewers","Rehabilitation"
"06007013001",1175921,"CA","Collection: Separate Sewers","Replacement"
"06003046001",1175414,"CA","Treatment Plant","No Change"
"06008074001",1176020,"CA","Collection: Separate Sewers","No Change"
"06021010005",2902596,"CA","Phase II MS4","Rehabilitation"
"06021010005",2902596,"CA","Phase II MS4","Replacement"
"06002071001",1175331,"CA","Treatment Plant","Rehabilitation"
"06002071001",1175331,"CA","Treatment Plant","Replacement"
"06003058001",1175426,"CA","Treatment Plant","Rehabilitation"
"06003058001",1175426,"CA","Treatment Plant","Replacement"
"06005025001",1175546,"CA","Collection: Separate Sewers","No Change"
"06005098002",3479031,"CA","Treatment Plant","Rehabilitation"
"06005098002",3479031,"CA","Treatment Plant","Replacement"
"06005098002",3479031,"CA","Treatment Plant","Process Improvement"
"06005098002",3479031,"CA","Treatment Plant","Improve Energy Efficiency"
"06005098002",3479031,"CA","Treatment Plant","Improve Water Efficiency"
"06002054001",3486530,"CA","Water Reuse","Process Improvement"
"06000000213",3610443,"CA","Phase II MS4","Rehabilitation"
"06000000213",3610443,"CA","Phase II MS4","Replacement"
"06000000213",3610443,"CA","Phase II MS4","Expansion"
"06009019002",1176051,"CA","Water Reuse","Rehabilitation"
"06009019002",1176051,"CA","Water Reuse","Replacement"
"06000000265",3611389,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000265",3611389,"CA","Onsite Wastewater Treatment System","Replacement"
"06005004001",1238814,"CA","Collection: Separate Sewers","Rehabilitation"
"06005004001",1238814,"CA","Collection: Separate Sewers","Replacement"
"06001011001",1175181,"CA","Treatment Plant","Rehabilitation"
"06001011001",1175181,"CA","Treatment Plant","Replacement"
"06001011001",1175181,"CA","Collection: Separate Sewers","Rehabilitation"
"06001011001",1175181,"CA","Collection: Separate Sewers","Replacement"
"06001011001",1175181,"CA","Collection: Separate Sewers","Increase Capacity"
"06001011001",1175181,"CA","Collection: Separate Sewers","Expansion"
"06005041001",1175561,"CA","Treatment Plant","Rehabilitation"
"06005041001",1175561,"CA","Treatment Plant","Replacement"
"06009032001",1176070,"CA","Collection: Separate Sewers","Rehabilitation"
"06009032001",1176070,"CA","Collection: Separate Sewers","Replacement"
"06005345001",1175781,"CA","Collection: Separate Sewers","No Change"
"06008016003",1175969,"CA","Treatment Plant","No Change"
"06000000250",3611374,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000250",3611374,"CA","Onsite Wastewater Treatment System","Replacement"
"06002072001",1175334,"CA","Treatment Plant","No Change"
"06005681001",1175845,"CA","Treatment Plant","No Change"
"06006065001",1175901,"CA","Collection: Separate Sewers","Rehabilitation"
"06006065001",1175901,"CA","Collection: Separate Sewers","Replacement"
"06003053001",1175421,"CA","Treatment Plant","Rehabilitation"
"06003053001",1175421,"CA","Treatment Plant","Replacement"
"06002030001",1238810,"CA","Treatment Plant","Rehabilitation"
"06001048001",1175214,"CA","Treatment Plant","No Change"
"06003083001",1175446,"CA","Collection: Separate Sewers","No Change"
"06006021001",1175876,"CA","Collection: Separate Sewers","No Change"
"06025373001",3141043,"CA","Phase I MS4","No Change"
"06004009002",1175478,"CA","Treatment Plant","Rehabilitation"
"06004009002",1175478,"CA","Treatment Plant","Replacement"
"06004009002",1175478,"CA","Treatment Plant","Increase Capacity"
"06004009002",1175478,"CA","Treatment Plant","Process Improvement"
"06000000284",3611408,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000284",3611408,"CA","Onsite Wastewater Treatment System","Replacement"
"06002054001",3486530,"CA","Collection: Separate Sewers","Rehabilitation"
"06003062001",1175429,"CA","Collection: Separate Sewers","No Change"
"06005164001",1175682,"CA","Treatment Plant","No Change"
"06009021001",1176053,"CA","Collection: Separate Sewers","No Change"
"06002018001",1175277,"CA","Water Reuse","Expansion"
"06000000314",3613153,"CA","Water Reuse","Expansion"
"06009074002",3334975,"CA","Collection: Separate Sewers","No Change"
"06000000187",3609307,"CA","Phase I MS4","Rehabilitation"
"06000000187",3609307,"CA","Phase I MS4","Replacement"
"06002024001",1175282,"CA","Collection: Pump Stations","Rehabilitation"
"06002024001",1175282,"CA","Collection: Pump Stations","Replacement"
"06000000195",3609479,"CA","Water Reuse","New"
"06003019001",1175386,"CA","Treatment Plant","No Change"
"06005126001",1175657,"CA","Collection: Pump Stations","Rehabilitation"
"06005126001",1175657,"CA","Collection: Pump Stations","Replacement"
"06002091001",1175343,"CA","Collection: Pump Stations","Rehabilitation"
"06002091001",1175343,"CA","Collection: Pump Stations","Replacement"
"06003037001",1175402,"CA","Collection: Pump Stations","Rehabilitation"
"06022039001",3347694,"CA","Phase II MS4","Rehabilitation"
"06022039001",3347694,"CA","Phase II MS4","Replacement"
"06002085001",1175342,"CA","Collection: Separate Sewers","No Change"
"06005078001",1175596,"CA","Water Reuse","No Change"
"06002063001",1175322,"CA","Collection: Separate Sewers","Rehabilitation"
"06002063001",1175322,"CA","Collection: Separate Sewers","Replacement"
"06009004001",1176034,"CA","Collection: Separate Sewers","Rehabilitation"
"06009004001",1176034,"CA","Collection: Separate Sewers","Replacement"
"06003044001",1175412,"CA","Treatment Plant","Rehabilitation"
"06003044001",1175412,"CA","Treatment Plant","Replacement"
"06002057001",1175314,"CA","Collection: Pump Stations","Rehabilitation"
"06002057001",1175314,"CA","Collection: Pump Stations","Replacement"
"06000000211",3610284,"CA","Phase II MS4","Rehabilitation"
"06000000211",3610284,"CA","Phase II MS4","Replacement"
"06003022001",1175389,"CA","Treatment Plant","Replacement"
"06005249003",1175735,"CA","Treatment Plant","Rehabilitation"
"06005249003",1175735,"CA","Treatment Plant","Replacement"
"06006007001",1175860,"CA","Collection: Pump Stations","Rehabilitation"
"06006007001",1175860,"CA","Collection: Pump Stations","Replacement"
"06008076001",1176022,"CA","Collection: Separate Sewers","Rehabilitation"
"06008076001",1176022,"CA","Collection: Separate Sewers","Replacement"
"06005055001",1175574,"CA","Collection: Separate Sewers","No Change"
"06005094001",1238819,"CA","Collection: Separate Sewers","No Change"
"06006001003",3483576,"CA","Collection: Separate Sewers","No Change"
"06001045003",1175211,"CA","Treatment Plant","No Change"
"06005262001",1175743,"CA","Collection: Pump Stations","Replacement"
"06002060007",1175319,"CA","Collection: Separate Sewers","No Change"
"06005077001",1175595,"CA","Treatment Plant","Rehabilitation"
"06005077001",1175595,"CA","Treatment Plant","Replacement"
"06005105001",1175637,"CA","Collection: Separate Sewers","Rehabilitation"
"06005105001",1175637,"CA","Collection: Separate Sewers","Replacement"
"06003035001",1238813,"CA","Treatment Plant","No Change"
"06006009001",1175862,"CA","Treatment Plant","Rehabilitation"
"06006009001",1175862,"CA","Treatment Plant","Replacement"
"06006009001",1175862,"CA","Treatment Plant","Increase Capacity"
"06007010001",1175920,"CA","Treatment Plant","No Change"
"06000000295",3612367,"CA","Treatment Plant","No Change"
"06002016001",1175275,"CA","Collection: Pump Stations","Rehabilitation"
"06002016001",1175275,"CA","Collection: Pump Stations","Replacement"
"06000000241",3611365,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000241",3611365,"CA","Onsite Wastewater Treatment System","Replacement"
"06000000276",3611400,"CA","Onsite Wastewater Treatment System","Rehabilitation"
"06000000276",3611400,"CA","Onsite Wastewater Treatment System","Replacement"
"06005030001",1175552,"CA","Collection: Separate Sewers","Rehabilitation"
"06005030001",1175552,"CA","Collection: Separate Sewers","Replacement"
"06005308001",1175759,"CA","Treatment Plant","No Change"
"06006033001",1175886,"CA","Collection: Separate Sewers","No Change"
"06008058001",1176007,"CA","Collection: Separate Sewers","Rehabilitation"
"06008058001",1176007,"CA","Collection: Separate Sewers","Replacement"
"06023029001",3378890,"CA","Phase I MS4","Expansion"
"06001003001",1175169,"CA","Collection: Separate Sewers","No Change"
"06002023001",1175281,"CA","Treatment Plant","Rehabilitation"
"06002023001",1175281,"CA","Treatment Plant","Replacement"
"06003080001",1175444,"CA","Collection: Separate Sewers","No Change"
"06007002001",1175909,"CA","Collection: Separate Sewers","Rehabilitation"
"06007002001",1175909,"CA","Collection: Separate Sewers","Replacement"
"06012001102",3119409,"CA","Phase II MS4","No Change"
"06008001001",1175945,"CA","Collection: Pump Stations","Rehabilitation"
"06001010005",1175180,"CA","Collection: Pump Stations","Rehabilitation"
"06001010005",1175180,"CA","Collection: Pump Stations","Replacement"
"06003022001",1175389,"CA","Treatment Plant","Process Improvement"
"06005142001",1175663,"CA","Treatment Plant","No Change"
"06007029001",1175936,"CA","Treatment Plant","Rehabilitation"
"06007029001",1175936,"CA","Treatment Plant","Replacement"
"06001069001",1175228,"CA","Treatment Plant","No Change"
"06006004001",1175857,"CA","Collection: Separate Sewers","Rehabilitation"
"06006004001",1175857,"CA","Collection: Separate Sewers","Replacement"
"06009058001",1176089,"CA","Treatment Plant","No Change"
"06003050001",1175418,"CA","Treatment Plant","Rehabilitation"
"06003050001",1175418,"CA","Treatment Plant","Replacement"
"06003050001",1175418,"CA","Treatment Plant","Process Improvement"
"06022047001",427722,"CA","Phase I MS4","Rehabilitation"
"06022047001",427722,"CA","Phase I MS4","Replacement"
"06007016001",1175924,"CA","Collection: Separate Sewers","No Change"
"06009077001",1176096,"CA","Collection: Separate Sewers","Rehabilitation"
"06009077001",1176096,"CA","Collection: Separate Sewers","Replacement"
"06005148001",1175668,"CA","Collection: Separate Sewers","No Change"
"06001006001",1175172,"CA","Collection: Separate Sewers","Rehabilitation"
"06001006001",1175172,"CA","Collection: Separate Sewers","Replacement"
"06003042001",1175409,"CA","Collection: Separate Sewers","No Change"
"06003033001",3486842,"CA","Collection: Separate Sewers","No Change"
"06008073001",1176019,"CA","Collection: Separate Sewers","Rehabilitation"
"06009011001",1176042,"CA","Treatment Plant","Rehabilitation"
"06009011001",1176042,"CA","Treatment Plant","Replacement"
"06009080001",392614,"CA","Treatment Plant","No Change"
"06004009006",1175482,"CA","Treatment Plant","Rehabilitation"
"06004009006",1175482,"CA","Treatment Plant","Replacement"
"06004009006",1175482,"CA","Treatment Plant","Increase Capacity"
"06006009002",3522480,"CA","Collection: Separate Sewers","Rehabilitation"
"06006009002",3522480,"CA","Collection: Separate Sewers","Replacement"
"06006009002",3522480,"CA","Collection: Separate Sewers","Expansion"
"06002029001",1175287,"CA","Treatment Plant","Rehabilitation"
"06002029001",1175287,"CA","Treatment Plant","Process Improvement"
"06002029001",1175287,"CA","Water Reuse","No Change"
"06004010002",1175492,"CA","Treatment Plant","Rehabilitation"
"06004010002",1175492,"CA","Treatment Plant","Replacement"
"06005039001",1175559,"CA","Collection: Separate Sewers","No Change"
"06005033001",1238815,"CA","Treatment Plant","No Change"
"06005124001",1175655,"CA","Treatment Plant","No Change"
"06005049001",1175569,"CA","Collection: Separate Sewers","Rehabilitation"
"06005049001",1175569,"CA","Collection: Separate Sewers","Replacement"
"06002113001",1175351,"CA","Collection: Pump Stations","No Change"
"06000000096",3607867,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000096",3607867,"CA","Collection: Separate Sewers","Replacement"
"06002155001",1175365,"CA","Treatment Plant","No Change"
"06008044001",1175998,"CA","Collection: Separate Sewers","Rehabilitation"
"06008044001",1175998,"CA","Collection: Separate Sewers","Replacement"
"06005241001",1175728,"CA","Treatment Plant","No Change"
"06000000082",3607552,"CA","Treatment Plant","Rehabilitation"
"06000000082",3607552,"CA","Treatment Plant","Replacement"
"06000000103",3607909,"CA","Collection: Combined Sewers","Rehabilitation"
"06000000103",3607909,"CA","Collection: Combined Sewers","Replacement"
"06005068001",1175588,"CA","Collection: Pump Stations","Rehabilitation"
"06005068001",1175588,"CA","Collection: Pump Stations","Replacement"
"06003068001",1175436,"CA","Collection: Separate Sewers","No Change"
"06005022001",1175543,"CA","Treatment Plant","Rehabilitation"
"06005022001",1175543,"CA","Treatment Plant","Replacement"
"06005100001",1175620,"CA","Collection: Separate Sewers","No Change"
"06005243001",1175729,"CA","Collection: Separate Sewers","No Change"
"06002039001",1175297,"CA","Treatment Plant","Rehabilitation"
"06002039001",1175297,"CA","Treatment Plant","Replacement"
"06008010009",410658,"CA","Collection: Separate Sewers","Rehabilitation"
"06008010009",410658,"CA","Collection: Separate Sewers","Replacement"
"06024007001",474006,"CA","Phase I MS4","Rehabilitation"
"06024007001",474006,"CA","Phase I MS4","Replacement"
"06009038001",1176076,"CA","Treatment Plant","No Change"
"06001030001",1175198,"CA","Collection: Separate Sewers","Rehabilitation"
"06001030001",1175198,"CA","Collection: Separate Sewers","Replacement"
"06003072001",1175440,"CA","Treatment Plant","Rehabilitation"
"06003072001",1175440,"CA","Treatment Plant","Replacement"
"06008010005",3486593,"CA","Biosolids Handling Facility","Rehabilitation"
"06008010005",3486593,"CA","Biosolids Handling Facility","Replacement"
"06005234001",1238821,"CA","Water Reuse","No Change"
"06002109001",1175348,"CA","Collection: Separate Sewers","Rehabilitation"
"06002109001",1175348,"CA","Collection: Pump Stations","No Change"
"06003038001",1175403,"CA","Collection: Separate Sewers","No Change"
"06006011001",1175864,"CA","Treatment Plant","Rehabilitation"
"06006011001",1175864,"CA","Treatment Plant","Replacement"
"06001009001",1175176,"CA","Treatment Plant","No Change"
"06002074001",1175336,"CA","Collection: Separate Sewers","No Change"
"06005081001",1175598,"CA","Collection: Separate Sewers","No Change"
"06005102002",1175625,"CA","Collection: Separate Sewers","No Change"
"06005184001",1175693,"CA","Collection: Separate Sewers","Rehabilitation"
"06005184001",1175693,"CA","Collection: Separate Sewers","Replacement"
"06005031001",1175553,"CA","Collection: Separate Sewers","Rehabilitation"
"06005031001",1175553,"CA","Collection: Separate Sewers","Replacement"
"06005316001",1175765,"CA","Treatment Plant","No Change"
"06005000001",3514617,"CA","Collection: Separate Sewers","No Change"
"06008020003",3518636,"CA","Water Reuse","No Change"
"06002157001",1175367,"CA","Collection: Pump Stations","Rehabilitation"
"06002157001",1175367,"CA","Collection: Pump Stations","Replacement"
"06000000133",3608440,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000133",3608440,"CA","Collection: Separate Sewers","Replacement"
"06004009001",1175477,"CA","Collection: Pump Stations","Rehabilitation"
"06004009001",1175477,"CA","Collection: Pump Stations","Replacement"
"06004009001",1175477,"CA","Collection: Pump Stations","Increase Capacity"
"06000000124",3608283,"CA","Treatment Plant","Rehabilitation"
"06000000124",3608283,"CA","Treatment Plant","Replacement"
"06000000161",3609019,"CA","Collection: Separate Sewers","Rehabilitation"
"06000000161",3609019,"CA","Collection: Separate Sewers","Replacement"
"06002108001",1175347,"CA","Water Reuse","Rehabilitation"
"06002108001",1175347,"CA","Water Reuse","Replacement"
"06000000180",3609248,"CA","Phase II MS4","Rehabilitation"
"06000000180",3609248,"CA","Phase II MS4","Replacement"
"06002043001",1175301,"CA","Collection: Separate Sewers","Rehabilitation"
"06005178001",1175688,"CA","Collection: Separate Sewers","Rehabilitation"
"06005178001",1175688,"CA","Collection: Separate Sewers","Replacement"
"06007069001",1175944,"CA","Treatment Plant","No Change"
"06005014001",1175536,"CA","Collection: Separate Sewers","No Change"
"06005200001",1175704,"CA","Collection: Separate Sewers","Rehabilitation"
"06005200001",1175704,"CA","Collection: Separate Sewers","Replacement"
"06008071001",1176017,"CA","Collection: Separate Sewers","Rehabilitation"
"06008071001",1176017,"CA","Collection: Separate Sewers","Replacement"
"06001027001",1175195,"CA","Treatment Plant","No Change"
"06001042001",1175207,"CA","Treatment Plant","No Change"
"06012001109",3120262,"CA","Unregulated Community Stormwater","No Change"
"06000000163",3609024,"CA","Phase I MS4","Rehabilitation"
"06000000163",3609024,"CA","Phase I MS4","Redevelopment"
"06005028001",1175550,"CA","Collection: Separate Sewers","No Change"
"06006018001",1175873,"CA","Collection: Separate Sewers","No Change"
"06005047001",1175567,"CA","Collection: Separate Sewers","No Change"
"06005551001",1175825,"CA","Collection: Separate Sewers","Rehabilitation"
"06005551001",1175825,"CA","Collection: Separate Sewers","Replacement"
"06005019004",395847,"CA","Treatment Plant","No Change"
"06005063001",1175584,"CA","Treatment Plant","No Change"
"06002069001",1175329,"CA","Collection: Separate Sewers","Rehabilitation"
"06002069001",1175329,"CA","Collection: Separate Sewers","Replacement"
"06008023003",2945422,"CA","Collection: Interceptor Sewers","Rehabilitation"
"06008023003",2945422,"CA","Collection: Interceptor Sewers","Replacement"
"06005014001",1175536,"CA","Treatment Plant","No Change"
"06004002001",1175457,"CA","Treatment Plant","Rehabilitation"
"06004002001",1175457,"CA","Treatment Plant","Replacement"
"06003019001",1175386,"CA","Collection: Separate Sewers","No Change"
"06002069001",1175329,"CA","Collection: Separate Sewers","Increase Capacity"
